# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.9857       1611        354         67         56      0.137      0.455      0.798      0.638      0.724 
Train:          1     1.9857       6422       1434        256        236      0.141      0.480      0.798      0.649      0.728 
All:          1     1.9857       8025       1796        323        292      0.140      0.475      0.797      0.646      0.727 
Test:          2     1.6206       1608        357         71         52      0.127      0.423      0.795      0.621      0.676 
Train:          2     1.6206       6399       1457        279        213      0.128      0.433      0.792      0.624      0.675 
All:          2     1.6206       8001       1820        347        268      0.128      0.436      0.792      0.625      0.675 
Test:          3     1.4609       1581        384         80         43      0.101      0.350      0.778      0.577      0.584 
Train:          3     1.4609       6352       1504        326        166      0.099      0.337      0.781      0.573      0.568 
All:          3     1.4609       7940       1881        408        207      0.099      0.337      0.781      0.573      0.571 
Test:          4      1.373       1586        379         86         37      0.089      0.301      0.777      0.554      0.561 
Train:          4      1.373       6342       1514        336        156      0.093      0.317      0.778      0.562      0.556 
All:          4      1.373       7926       1895        422        193      0.092      0.314      0.778      0.560      0.557 
Test:          5     1.3539       1571        394         85         38      0.088      0.309      0.771      0.554      0.623 
Train:          5     1.3539       6363       1493        315        177      0.106      0.360      0.783      0.585      0.622 
All:          5     1.3539       7948       1873        400        215      0.103      0.350      0.782      0.579      0.622 
Test:          6     1.2779       1590        375         70         53      0.124      0.431      0.787      0.620      0.677 
Train:          6     1.2779       6400       1456        278        214      0.128      0.435      0.792      0.625      0.682 
All:          6     1.2779       7998       1823        350        265      0.127      0.431      0.792      0.623      0.682 
Test:          7     1.2474       1597        368         69         54      0.128      0.439      0.791      0.626      0.696 
Train:          7     1.2474       6409       1447        269        223      0.134      0.453      0.794      0.635      0.707 
All:          7     1.2474       8009       1812        339        276      0.132      0.449      0.794      0.632      0.705 
Test:          8     1.2189       1607        358         69         54      0.131      0.439      0.795      0.628      0.702 
Train:          8     1.2189       6410       1446        268        224      0.134      0.455      0.795      0.636      0.717 
All:          8     1.2189       8011       1810        337        278      0.133      0.452      0.794      0.634      0.714 
Test:          9      1.238       1603        362         64         59      0.140      0.480      0.796      0.648      0.708 
Train:          9      1.238       6416       1440        262        230      0.138      0.467      0.796      0.642      0.720 
All:          9      1.238       8022       1799        326        289      0.138      0.470      0.796      0.643      0.718 
Test:         10     1.2044       1606        359         62         61      0.145      0.496      0.798      0.657      0.711 
Train:         10     1.2044       6420       1436        258        234      0.140      0.476      0.797      0.646      0.719 
All:         10     1.2044       8028       1793        320        295      0.141      0.480      0.798      0.649      0.718 
Test:         11     1.1878       1609        356         63         60      0.144      0.488      0.799      0.653      0.712 
Train:         11     1.1878       6418       1438        260        232      0.139      0.472      0.797      0.644      0.717 
All:         11     1.1878       8025       1796        323        292      0.140      0.475      0.797      0.646      0.716 
Test:         12     1.1766       1604        361         63         60      0.143      0.488      0.797      0.652      0.712 
Train:         12     1.1766       6422       1434        256        236      0.141      0.480      0.798      0.649      0.714 
All:         12     1.1766       8028       1793        320        295      0.141      0.480      0.798      0.649      0.714 
Test:         13     1.1602       1601        364         62         61      0.144      0.496      0.796      0.655      0.714 
Train:         13     1.1602       6427       1429        251        241      0.144      0.490      0.799      0.654      0.716 
All:         13     1.1602       8035       1786        313        302      0.145      0.491      0.799      0.655      0.716 
Test:         14     1.1648       1595        370         61         62      0.144      0.504      0.794      0.658      0.718 
Train:         14     1.1648       6431       1425        247        245      0.147      0.498      0.800      0.658      0.725 
All:         14     1.1648       8038       1783        310        305      0.146      0.496      0.799      0.657      0.724 
Test:         15     1.1545       1598        367         63         60      0.141      0.488      0.794      0.651      0.725 
Train:         15     1.1545       6437       1419        241        251      0.150      0.510      0.801      0.665      0.737 
All:         15     1.1545       8043       1778        305        310      0.148      0.504      0.800      0.662      0.734 
Test:         16      1.152       1592        373         61         62      0.143      0.504      0.792      0.657      0.732 
Train:         16      1.152       6443       1413        235        257      0.154      0.522      0.803      0.671      0.746 
All:         16      1.152       8051       1770        297        318      0.152      0.517      0.802      0.668      0.744 
Test:         17     1.1357       1592        373         60         63      0.144      0.512      0.793      0.661      0.736 
Train:         17     1.1357       6445       1411        233        259      0.155      0.526      0.803      0.673      0.753 
All:         17     1.1357       8054       1767        294        321      0.154      0.522      0.803      0.671      0.749 
Test:         18     1.1339       1594        371         60         63      0.145      0.512      0.794      0.662      0.738 
Train:         18     1.1339       6446       1410        232        260      0.156      0.528      0.803      0.674      0.756 
All:         18     1.1339       8054       1767        294        321      0.154      0.522      0.803      0.671      0.753 
Test:         19     1.1299       1597        368         59         64      0.148      0.520      0.795      0.667      0.738 
Train:         19     1.1299       6447       1409        231        261      0.156      0.530      0.804      0.676      0.758 
All:         19     1.1299       8058       1763        290        325      0.156      0.528      0.803      0.674      0.754 
Test:         20     1.1296       1600        365         58         65      0.151      0.528      0.797      0.671      0.739 
Train:         20     1.1296       6450       1406        228        264      0.158      0.537      0.804      0.679      0.760 
All:         20     1.1296       8060       1761        288        327      0.157      0.532      0.804      0.676      0.756 
Test:         21     1.1212       1595        370         58         65      0.149      0.528      0.795      0.670      0.740 
Train:         21     1.1212       6450       1406        228        264      0.158      0.537      0.804      0.679      0.761 
All:         21     1.1212       8061       1760        287        328      0.157      0.533      0.804      0.677      0.757 
Test:         22     1.1136       1596        369         57         66      0.152      0.537      0.796      0.674      0.741 
Train:         22     1.1136       6449       1407        229        263      0.157      0.535      0.804      0.678      0.762 
All:         22     1.1136       8062       1759        286        329      0.158      0.535      0.804      0.678      0.758 
Test:         23      1.116       1593        372         57         66      0.151      0.537      0.795      0.674      0.744 
Train:         23      1.116       6448       1408        230        262      0.157      0.533      0.804      0.677      0.765 
All:         23      1.116       8061       1760        287        328      0.157      0.533      0.804      0.677      0.760 
Test:         24     1.1144       1591        374         58         65      0.148      0.528      0.793      0.669      0.746 
Train:         24     1.1144       6451       1405        227        265      0.159      0.539      0.805      0.680      0.767 
All:         24     1.1144       8062       1759        286        329      0.158      0.535      0.804      0.678      0.763 
Test:         25     1.1018       1590        375         57         66      0.150      0.537      0.793      0.673      0.749 
Train:         25     1.1018       6454       1402        224        268      0.160      0.545      0.805      0.683      0.770 
All:         25     1.1018       8065       1756        283        332      0.159      0.540      0.805      0.681      0.766 
