# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.4399       1624        341         76         47      0.121      0.382      0.800      0.604      0.671 
Train:          1     2.4399       6412       1444        266        226      0.135      0.459      0.795      0.638      0.700 
All:          1     2.4399       8007       1814        341        274      0.131      0.446      0.794      0.630      0.694 
Test:          2     2.1523       1627        338         75         48      0.124      0.390      0.802      0.609      0.672 
Train:          2     2.1523       6409       1447        269        223      0.134      0.453      0.794      0.635      0.702 
All:          2     2.1523       8006       1815        342        273      0.131      0.444      0.793      0.630      0.696 
Test:          3     1.9047       1622        343         72         51      0.129      0.415      0.801      0.620      0.675 
Train:          3     1.9047       6405       1451        273        219      0.131      0.445      0.793      0.630      0.704 
All:          3     1.9047       8007       1814        341        274      0.131      0.446      0.794      0.630      0.698 
Test:          4     1.6602       1623        342         71         52      0.132      0.423      0.802      0.624      0.676 
Train:          4     1.6602       6405       1451        273        219      0.131      0.445      0.793      0.630      0.706 
All:          4     1.6602       8008       1813        340        275      0.132      0.447      0.794      0.631      0.700 
Test:          5     1.4898       1627        338         69         54      0.138      0.439      0.805      0.634      0.677 
Train:          5     1.4898       6408       1448        270        222      0.133      0.451      0.794      0.633      0.707 
All:          5     1.4898       8010       1811        338        277      0.133      0.450      0.794      0.633      0.701 
Test:          6     1.3568       1627        338         71         52      0.133      0.423      0.804      0.625      0.675 
Train:          6     1.3568       6407       1449        271        221      0.132      0.449      0.794      0.632      0.706 
All:          6     1.3568       8009       1812        339        276      0.132      0.449      0.794      0.632      0.700 
Test:          7     1.2709       1624        341         76         47      0.121      0.382      0.800      0.604      0.665 
Train:          7     1.2709       6403       1453        275        217      0.130      0.441      0.793      0.628      0.696 
All:          7     1.2709       8000       1821        348        267      0.128      0.434      0.792      0.624      0.689 
Test:          8     1.2421       1607        358         79         44      0.109      0.358      0.791      0.588      0.634 
Train:          8     1.2421       6398       1458        280        212      0.127      0.431      0.792      0.623      0.661 
All:          8     1.2421       7991       1830        357        258      0.124      0.420      0.790      0.617      0.655 
Test:          9     1.2598       1589        376         89         34      0.083      0.276      0.777      0.543      0.573 
Train:          9     1.2598       6341       1515        337        155      0.093      0.315      0.778      0.561      0.588 
All:          9     1.2598       7923       1898        425        190      0.091      0.309      0.777      0.558      0.585 
Test:         10     1.3024       1581        384         92         31      0.075      0.252      0.772      0.528      0.536 
Train:         10     1.3024       6308       1548        370        122      0.073      0.248      0.770      0.525      0.523 
All:         10     1.3024       7886       1935        462        153      0.073      0.249      0.770      0.526      0.526 
Test:         11     1.3482       1583        382         95         28      0.068      0.228      0.772      0.517      0.520 
Train:         11     1.3482       6294       1562        384        108      0.065      0.220      0.767      0.510      0.495 
All:         11     1.3482       7870       1951        478        137      0.066      0.223      0.767      0.512      0.500 
