# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.6688       1604        361         96         27      0.070      0.220      0.781      0.518      0.630 
Train:          1     1.6688       6312       1544        366        126      0.075      0.256      0.771      0.530      0.645 
All:          1     1.6688       7892       1929        456        159      0.076      0.259      0.771      0.531      0.642 
Test:          2      1.407       1616        349         82         41      0.105      0.333      0.794      0.578      0.681 
Train:          2      1.407       6361       1495        317        175      0.105      0.356      0.783      0.583      0.691 
All:          2      1.407       7950       1871        398        217      0.104      0.353      0.783      0.581      0.689 
Test:          3      1.297       1620        345         78         45      0.115      0.366      0.797      0.595      0.699 
Train:          3      1.297       6383       1473        295        197      0.118      0.400      0.788      0.606      0.706 
All:          3      1.297       7982       1839        366        249      0.119      0.405      0.789      0.609      0.705 
Test:          4     1.2438       1619        346         75         48      0.122      0.390      0.798      0.607      0.704 
Train:          4     1.2438       6392       1464        286        206      0.123      0.419      0.790      0.616      0.710 
All:          4     1.2438       7991       1830        357        258      0.124      0.420      0.790      0.617      0.709 
Test:          5     1.2198       1614        351         75         48      0.120      0.390      0.796      0.606      0.705 
Train:          5     1.2198       6384       1472        294        198      0.119      0.402      0.788      0.608      0.709 
All:          5     1.2198       7981       1840        367        248      0.119      0.403      0.789      0.608      0.709 
Test:          6      1.215       1608        357         76         47      0.116      0.382      0.793      0.600      0.706 
Train:          6      1.215       6386       1470        292        200      0.120      0.407      0.789      0.610      0.706 
All:          6      1.215       7983       1838        365        250      0.120      0.407      0.789      0.610      0.706 
Test:          7     1.1981       1605        360         75         48      0.118      0.390      0.792      0.604      0.709 
Train:          7     1.1981       6376       1480        302        190      0.114      0.386      0.787      0.599      0.704 
All:          7     1.1981       7971       1850        377        238      0.114      0.387      0.787      0.599      0.705 
Test:          8     1.1875       1591        374         68         55      0.128      0.447      0.788      0.628      0.714 
Train:          8     1.1875       6385       1471        293        199      0.119      0.404      0.789      0.609      0.707 
All:          8     1.1875       7987       1834        361        254      0.122      0.413      0.790      0.613      0.708 
Test:          9     1.1827       1600        365         68         55      0.131      0.447      0.793      0.631      0.719 
Train:          9     1.1827       6396       1460        282        210      0.126      0.427      0.791      0.620      0.712 
All:          9     1.1827       7997       1824        351        264      0.126      0.429      0.792      0.622      0.713 
Test:         10     1.1889       1609        356         66         57      0.138      0.463      0.798      0.641      0.722 
Train:         10     1.1889       6413       1443        265        227      0.136      0.461      0.795      0.639      0.717 
All:         10     1.1889       8019       1802        329        286      0.137      0.465      0.796      0.641      0.718 
Test:         11     1.1798       1611        354         62         61      0.147      0.496      0.801      0.658      0.725 
Train:         11     1.1798       6415       1441        263        229      0.137      0.465      0.796      0.641      0.720 
All:         11     1.1798       8025       1796        323        292      0.140      0.475      0.797      0.646      0.721 
Test:         12     1.1783       1599        366         65         58      0.137      0.472      0.794      0.643      0.728 
Train:         12     1.1783       6403       1453        275        217      0.130      0.441      0.793      0.628      0.723 
All:         12     1.1783       8008       1813        340        275      0.132      0.447      0.794      0.631      0.724 
Test:         13     1.1743       1603        362         66         57      0.136      0.463      0.795      0.640      0.732 
Train:         13     1.1743       6411       1445        267        225      0.135      0.457      0.795      0.637      0.726 
All:         13     1.1743       8015       1806        333        282      0.135      0.459      0.795      0.637      0.727 
Test:         14     1.1905       1618        347         66         57      0.141      0.463      0.802      0.643      0.735 
Train:         14     1.1905       6417       1439        261        231      0.138      0.470      0.796      0.643      0.730 
All:         14     1.1905       8023       1798        325        290      0.139      0.472      0.797      0.644      0.731 
Test:         15     1.1871       1616        349         65         58      0.143      0.472      0.802      0.647      0.739 
Train:         15     1.1871       6425       1431        253        239      0.143      0.486      0.798      0.652      0.734 
All:         15     1.1871       8031       1790        317        298      0.143      0.485      0.798      0.651      0.735 
