# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3479       1564        401         65         58      0.126      0.472      0.777      0.634      0.680 
Train:          1     1.3479       6384       1472        294        198      0.119      0.402      0.788      0.608      0.661 
All:          1     1.3479       7987       1834        361        254      0.122      0.413      0.790      0.613      0.665 
Test:          2     1.3004       1568        397         63         60      0.131      0.488      0.780      0.643      0.691 
Train:          2     1.3004       6398       1458        280        212      0.127      0.431      0.792      0.623      0.680 
All:          2     1.3004       8003       1818        345        270      0.129      0.439      0.793      0.627      0.682 
Test:          3     1.2983       1569        396         64         59      0.130      0.480      0.780      0.639      0.692 
Train:          3     1.2983       6401       1455        277        215      0.129      0.437      0.793      0.626      0.683 
All:          3     1.2983       8002       1819        346        269      0.129      0.437      0.793      0.626      0.684 
Test:          4     1.2901       1571        394         63         60      0.132      0.488      0.781      0.644      0.694 
Train:          4     1.2901       6395       1461        283        209      0.125      0.425      0.791      0.619      0.684 
All:          4     1.2901       8001       1820        347        268      0.128      0.436      0.792      0.625      0.685 
Test:          5     1.2727       1571        394         64         59      0.130      0.480      0.781      0.640      0.693 
Train:          5     1.2727       6401       1455        277        215      0.129      0.437      0.793      0.626      0.684 
All:          5     1.2727       8004       1817        344        271      0.130      0.441      0.793      0.628      0.686 
Test:          6     1.2626       1578        387         66         57      0.128      0.463      0.783      0.633      0.694 
Train:          6     1.2626       6400       1456        278        214      0.128      0.435      0.792      0.625      0.684 
All:          6     1.2626       8004       1817        344        271      0.130      0.441      0.793      0.628      0.686 
Test:          7     1.2595       1579        386         67         56      0.127      0.455      0.783      0.629      0.694 
Train:          7     1.2595       6403       1453        275        217      0.130      0.441      0.793      0.628      0.685 
All:          7     1.2595       8005       1816        343        272      0.130      0.442      0.793      0.629      0.687 
Test:          8     1.2563       1585        380         64         59      0.134      0.480      0.787      0.643      0.695 
Train:          8     1.2563       6401       1455        277        215      0.129      0.437      0.793      0.626      0.688 
All:          8     1.2563       8004       1817        344        271      0.130      0.441      0.793      0.628      0.689 
Test:          9      1.248       1580        385         63         60      0.135      0.488      0.785      0.646      0.697 
Train:          9      1.248       6403       1453        275        217      0.130      0.441      0.793      0.628      0.690 
All:          9      1.248       8008       1813        340        275      0.132      0.447      0.794      0.631      0.691 
Test:         10     1.2419       1573        392         62         61      0.135      0.496      0.783      0.648      0.698 
Train:         10     1.2419       6409       1447        269        223      0.134      0.453      0.794      0.635      0.692 
All:         10     1.2419       8015       1806        333        282      0.135      0.459      0.795      0.637      0.693 
Test:         11       1.23       1580        385         61         62      0.139      0.504      0.786      0.654      0.700 
Train:         11       1.23       6410       1446        268        224      0.134      0.455      0.795      0.636      0.694 
All:         11       1.23       8018       1803        330        285      0.136      0.463      0.796      0.640      0.695 
Test:         12      1.224       1580        385         60         63      0.141      0.512      0.787      0.658      0.702 
Train:         12      1.224       6410       1446        268        224      0.134      0.455      0.795      0.636      0.696 
All:         12      1.224       8018       1803        330        285      0.136      0.463      0.796      0.640      0.697 
Test:         13     1.2161       1580        385         59         64      0.143      0.520      0.787      0.662      0.704 
Train:         13     1.2161       6411       1445        267        225      0.135      0.457      0.795      0.637      0.698 
All:         13     1.2161       8020       1801        328        287      0.137      0.467      0.796      0.642      0.699 
Test:         14     1.2085       1579        386         59         64      0.142      0.520      0.787      0.662      0.705 
Train:         14     1.2085       6412       1444        266        226      0.135      0.459      0.795      0.638      0.700 
All:         14     1.2085       8021       1800        327        288      0.138      0.468      0.796      0.643      0.701 
Test:         15     1.1999       1583        382         59         64      0.143      0.520      0.789      0.663      0.708 
Train:         15     1.1999       6414       1442        264        228      0.137      0.463      0.796      0.640      0.703 
All:         15     1.1999       8023       1798        325        290      0.139      0.472      0.797      0.644      0.704 
Test:         16     1.1949       1580        385         59         64      0.143      0.520      0.787      0.662      0.711 
Train:         16     1.1949       6416       1440        262        230      0.138      0.467      0.796      0.642      0.706 
All:         16     1.1949       8027       1794        321        294      0.141      0.478      0.797      0.648      0.707 
Test:         17     1.1922       1579        386         59         64      0.142      0.520      0.787      0.662      0.714 
Train:         17     1.1922       6418       1438        260        232      0.139      0.472      0.797      0.644      0.709 
All:         17     1.1922       8026       1795        322        293      0.140      0.476      0.797      0.647      0.710 
Test:         18     1.1852       1583        382         59         64      0.143      0.520      0.789      0.663      0.716 
Train:         18     1.1852       6421       1435        257        235      0.141      0.478      0.797      0.647      0.712 
All:         18     1.1852       8026       1795        322        293      0.140      0.476      0.797      0.647      0.713 
Test:         19     1.1815       1577        388         59         64      0.142      0.520      0.786      0.661      0.718 
Train:         19     1.1815       6417       1439        261        231      0.138      0.470      0.796      0.643      0.714 
All:         19     1.1815       8025       1796        323        292      0.140      0.475      0.797      0.646      0.714 
Test:         20     1.1786       1585        380         58         65      0.146      0.528      0.790      0.668      0.719 
Train:         20     1.1786       6417       1439        261        231      0.138      0.470      0.796      0.643      0.715 
All:         20     1.1786       8026       1795        322        293      0.140      0.476      0.797      0.647      0.716 
Test:         21     1.1678       1584        381         55         68      0.151      0.553      0.791      0.679      0.722 
Train:         21     1.1678       6415       1441        263        229      0.137      0.465      0.796      0.641      0.718 
All:         21     1.1678       8029       1792        319        296      0.142      0.481      0.798      0.649      0.719 
Test:         22     1.1712       1586        379         57         66      0.148      0.537      0.791      0.672      0.726 
Train:         22     1.1712       6417       1439        261        231      0.138      0.470      0.796      0.643      0.722 
All:         22     1.1712       8028       1793        320        295      0.141      0.480      0.798      0.649      0.723 
Test:         23     1.1752       1596        369         57         66      0.152      0.537      0.796      0.674      0.729 
Train:         23     1.1752       6418       1438        260        232      0.139      0.472      0.797      0.644      0.726 
All:         23     1.1752       8030       1791        318        297      0.142      0.483      0.798      0.650      0.726 
Test:         24     1.1663       1596        369         56         67      0.154      0.545      0.796      0.678      0.730 
Train:         24     1.1663       6418       1438        260        232      0.139      0.472      0.797      0.644      0.727 
All:         24     1.1663       8029       1792        319        296      0.142      0.481      0.798      0.649      0.728 
Test:         25     1.1639       1598        367         56         67      0.154      0.545      0.797      0.679      0.730 
Train:         25     1.1639       6418       1438        260        232      0.139      0.472      0.797      0.644      0.728 
All:         25     1.1639       8030       1791        318        297      0.142      0.483      0.798      0.650      0.728 
Test:         26     1.1565       1600        365         56         67      0.155      0.545      0.798      0.679      0.731 
Train:         26     1.1565       6418       1438        260        232      0.139      0.472      0.797      0.644      0.729 
All:         26     1.1565       8030       1791        318        297      0.142      0.483      0.798      0.650      0.730 
Test:         27     1.1567       1593        372         57         66      0.151      0.537      0.795      0.674      0.733 
Train:         27     1.1567       6424       1432        254        238      0.143      0.484      0.798      0.651      0.732 
All:         27     1.1567       8036       1785        312        303      0.145      0.493      0.799      0.655      0.732 
Test:         28     1.1461       1589        376         56         67      0.151      0.545      0.793      0.677      0.734 
Train:         28     1.1461       6424       1432        254        238      0.143      0.484      0.798      0.651      0.734 
All:         28     1.1461       8037       1784        311        304      0.146      0.494      0.799      0.656      0.734 
Test:         29     1.1399       1598        367         58         65      0.150      0.528      0.796      0.671      0.734 
Train:         29     1.1399       6423       1433        255        237      0.142      0.482      0.798      0.650      0.734 
All:         29     1.1399       8034       1787        314        301      0.144      0.489      0.799      0.654      0.734 
Test:         30       1.15       1601        364         59         64      0.150      0.520      0.797      0.668      0.734 
Train:         30       1.15       6422       1434        256        236      0.141      0.480      0.798      0.649      0.734 
All:         30       1.15       8033       1788        315        300      0.144      0.488      0.798      0.653      0.733 
Test:         31     1.1453       1595        370         58         65      0.149      0.528      0.795      0.670      0.734 
Train:         31     1.1453       6424       1432        254        238      0.143      0.484      0.798      0.651      0.734 
All:         31     1.1453       8034       1787        314        301      0.144      0.489      0.799      0.654      0.734 
Test:         32     1.1387       1589        376         57         66      0.149      0.537      0.793      0.673      0.736 
Train:         32     1.1387       6424       1432        254        238      0.143      0.484      0.798      0.651      0.736 
All:         32     1.1387       8035       1786        313        302      0.145      0.491      0.799      0.655      0.736 
Test:         33      1.148       1587        378         56         67      0.151      0.545      0.792      0.676      0.736 
Train:         33      1.148       6423       1433        255        237      0.142      0.482      0.798      0.650      0.736 
All:         33      1.148       8036       1785        312        303      0.145      0.493      0.799      0.655      0.736 
Test:         34     1.1389       1588        377         56         67      0.151      0.545      0.793      0.676      0.736 
Train:         34     1.1389       6422       1434        256        236      0.141      0.480      0.798      0.649      0.736 
All:         34     1.1389       8036       1785        312        303      0.145      0.493      0.799      0.655      0.736 
Test:         35     1.1391       1586        379         56         67      0.150      0.545      0.792      0.676      0.737 
Train:         35     1.1391       6425       1431        253        239      0.143      0.486      0.798      0.652      0.736 
All:         35     1.1391       8035       1786        313        302      0.145      0.491      0.799      0.655      0.736 
Test:         36     1.1327       1590        375         57         66      0.150      0.537      0.793      0.673      0.739 
Train:         36     1.1327       6425       1431        253        239      0.143      0.486      0.798      0.652      0.738 
All:         36     1.1327       8037       1784        311        304      0.146      0.494      0.799      0.656      0.738 
Test:         37     1.1301       1592        373         58         65      0.148      0.528      0.794      0.669      0.741 
Train:         37     1.1301       6427       1429        251        241      0.144      0.490      0.799      0.654      0.739 
All:         37     1.1301       8037       1784        311        304      0.146      0.494      0.799      0.656      0.739 
Test:         38     1.1426       1594        371         56         67      0.153      0.545      0.795      0.678      0.742 
Train:         38     1.1426       6425       1431        253        239      0.143      0.486      0.798      0.652      0.739 
All:         38     1.1426       8036       1785        312        303      0.145      0.493      0.799      0.655      0.739 
Test:         39     1.1307       1595        370         57         66      0.151      0.537      0.795      0.674      0.742 
Train:         39     1.1307       6425       1431        253        239      0.143      0.486      0.798      0.652      0.739 
All:         39     1.1307       8034       1787        314        301      0.144      0.489      0.799      0.654      0.739 
Test:         40     1.1301       1593        372         57         66      0.151      0.537      0.795      0.674      0.743 
Train:         40     1.1301       6428       1428        250        242      0.145      0.492      0.799      0.655      0.739 
All:         40     1.1301       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         41     1.1348       1589        376         56         67      0.151      0.545      0.793      0.677      0.744 
Train:         41     1.1348       6429       1427        249        243      0.146      0.494      0.799      0.656      0.740 
All:         41     1.1348       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         42     1.1325       1593        372         57         66      0.151      0.537      0.795      0.674      0.744 
Train:         42     1.1325       6427       1429        251        241      0.144      0.490      0.799      0.654      0.740 
All:         42     1.1325       8040       1781        308        307      0.147      0.499      0.800      0.659      0.741 
Test:         43     1.1241       1593        372         56         67      0.153      0.545      0.795      0.678      0.744 
Train:         43     1.1241       6428       1428        250        242      0.145      0.492      0.799      0.655      0.740 
All:         43     1.1241       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         44     1.1295       1589        376         57         66      0.149      0.537      0.793      0.673      0.744 
Train:         44     1.1295       6427       1429        251        241      0.144      0.490      0.799      0.654      0.740 
All:         44     1.1295       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         45     1.1288       1590        375         57         66      0.150      0.537      0.793      0.673      0.744 
Train:         45     1.1288       6428       1428        250        242      0.145      0.492      0.799      0.655      0.740 
All:         45     1.1288       8037       1784        311        304      0.146      0.494      0.799      0.656      0.741 
Test:         46      1.123       1591        374         57         66      0.150      0.537      0.794      0.673      0.744 
Train:         46      1.123       6428       1428        250        242      0.145      0.492      0.799      0.655      0.741 
All:         46      1.123       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         47     1.1292       1595        370         57         66      0.151      0.537      0.795      0.674      0.744 
Train:         47     1.1292       6428       1428        250        242      0.145      0.492      0.799      0.655      0.741 
All:         47     1.1292       8041       1780        307        308      0.148      0.501      0.800      0.660      0.741 
Test:         48      1.138       1594        371         57         66      0.151      0.537      0.795      0.674      0.744 
Train:         48      1.138       6428       1428        250        242      0.145      0.492      0.799      0.655      0.741 
All:         48      1.138       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         49     1.1297       1593        372         58         65      0.149      0.528      0.794      0.670      0.743 
Train:         49     1.1297       6427       1429        251        241      0.144      0.490      0.799      0.654      0.741 
All:         49     1.1297       8036       1785        312        303      0.145      0.493      0.799      0.655      0.741 
Test:         50     1.1294       1594        371         58         65      0.149      0.528      0.795      0.670      0.744 
Train:         50     1.1294       6427       1429        251        241      0.144      0.490      0.799      0.654      0.741 
All:         50     1.1294       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         51     1.1288       1592        373         57         66      0.150      0.537      0.794      0.673      0.744 
Train:         51     1.1288       6428       1428        250        242      0.145      0.492      0.799      0.655      0.741 
All:         51     1.1288       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         52     1.1209       1592        373         57         66      0.150      0.537      0.794      0.673      0.744 
Train:         52     1.1209       6429       1427        249        243      0.146      0.494      0.799      0.656      0.741 
All:         52     1.1209       8041       1780        307        308      0.148      0.501      0.800      0.660      0.742 
Test:         53     1.1279       1592        373         56         67      0.152      0.545      0.795      0.677      0.744 
Train:         53     1.1279       6429       1427        249        243      0.146      0.494      0.799      0.656      0.741 
All:         53     1.1279       8041       1780        307        308      0.148      0.501      0.800      0.660      0.742 
Test:         54     1.1255       1587        378         57         66      0.149      0.537      0.792      0.672      0.744 
Train:         54     1.1255       6429       1427        249        243      0.146      0.494      0.799      0.656      0.741 
All:         54     1.1255       8041       1780        307        308      0.148      0.501      0.800      0.660      0.742 
Test:         55     1.1276       1586        379         56         67      0.150      0.545      0.792      0.676      0.744 
Train:         55     1.1276       6429       1427        249        243      0.146      0.494      0.799      0.656      0.741 
All:         55     1.1276       8040       1781        308        307      0.147      0.499      0.800      0.659      0.742 
Test:         56     1.1271       1588        377         56         67      0.151      0.545      0.793      0.676      0.744 
Train:         56     1.1271       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         56     1.1271       8040       1781        308        307      0.147      0.499      0.800      0.659      0.742 
Test:         57     1.1201       1589        376         56         67      0.151      0.545      0.793      0.677      0.744 
Train:         57     1.1201       6430       1426        248        244      0.146      0.496      0.799      0.657      0.742 
All:         57     1.1201       8041       1780        307        308      0.148      0.501      0.800      0.660      0.742 
Test:         58     1.1312       1587        378         55         68      0.152      0.553      0.793      0.680      0.744 
Train:         58     1.1312       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         58     1.1312       8041       1780        307        308      0.148      0.501      0.800      0.660      0.742 
Test:         59     1.1334       1585        380         54         69      0.154      0.561      0.792      0.684      0.744 
Train:         59     1.1334       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         59     1.1334       8040       1781        308        307      0.147      0.499      0.800      0.659      0.742 
Test:         60     1.1199       1588        377         55         68      0.153      0.553      0.793      0.680      0.745 
Train:         60     1.1199       6430       1426        248        244      0.146      0.496      0.799      0.657      0.742 
All:         60     1.1199       8042       1779        306        309      0.148      0.502      0.800      0.661      0.743 
Test:         61     1.1275       1586        379         55         68      0.152      0.553      0.792      0.680      0.745 
Train:         61     1.1275       6430       1426        248        244      0.146      0.496      0.799      0.657      0.743 
All:         61     1.1275       8040       1781        308        307      0.147      0.499      0.800      0.659      0.743 
Test:         62     1.1335       1588        377         55         68      0.153      0.553      0.793      0.680      0.744 
Train:         62     1.1335       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         62     1.1335       8042       1779        306        309      0.148      0.502      0.800      0.661      0.742 
Test:         63     1.1297       1585        380         55         68      0.152      0.553      0.792      0.680      0.744 
Train:         63     1.1297       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         63     1.1297       8043       1778        305        310      0.148      0.504      0.800      0.662      0.743 
Test:         64     1.1235       1587        378         55         68      0.152      0.553      0.793      0.680      0.744 
Train:         64     1.1235       6429       1427        249        243      0.146      0.494      0.799      0.656      0.743 
All:         64     1.1235       8043       1778        305        310      0.148      0.504      0.800      0.662      0.743 
Test:         65     1.1238       1587        378         54         69      0.154      0.561      0.793      0.684      0.744 
Train:         65     1.1238       6431       1425        247        245      0.147      0.498      0.800      0.658      0.743 
All:         65     1.1238       8042       1779        306        309      0.148      0.502      0.800      0.661      0.743 
Test:         66     1.1331       1587        378         55         68      0.152      0.553      0.793      0.680      0.744 
Train:         66     1.1331       6429       1427        249        243      0.146      0.494      0.799      0.656      0.743 
All:         66     1.1331       8041       1780        307        308      0.148      0.501      0.800      0.660      0.743 
Test:         67     1.1232       1586        379         55         68      0.152      0.553      0.792      0.680      0.744 
Train:         67     1.1232       6430       1426        248        244      0.146      0.496      0.799      0.657      0.743 
All:         67     1.1232       8042       1779        306        309      0.148      0.502      0.800      0.661      0.743 
Test:         68     1.1264       1589        376         56         67      0.151      0.545      0.793      0.677      0.745 
Train:         68     1.1264       6431       1425        247        245      0.147      0.498      0.800      0.658      0.744 
All:         68     1.1264       8042       1779        306        309      0.148      0.502      0.800      0.661      0.744 
Test:         69     1.1316       1584        381         55         68      0.151      0.553      0.791      0.679      0.746 
Train:         69     1.1316       6431       1425        247        245      0.147      0.498      0.800      0.658      0.744 
All:         69     1.1316       8041       1780        307        308      0.148      0.501      0.800      0.660      0.744 
Test:         70     1.1283       1585        380         55         68      0.152      0.553      0.792      0.680      0.746 
Train:         70     1.1283       6431       1425        247        245      0.147      0.498      0.800      0.658      0.744 
All:         70     1.1283       8040       1781        308        307      0.147      0.499      0.800      0.659      0.745 
Test:         71     1.1236       1587        378         55         68      0.152      0.553      0.793      0.680      0.745 
Train:         71     1.1236       6430       1426        248        244      0.146      0.496      0.799      0.657      0.744 
All:         71     1.1236       8045       1776        303        312      0.149      0.507      0.801      0.663      0.744 
Test:         72     1.1175       1586        379         55         68      0.152      0.553      0.792      0.680      0.747 
Train:         72     1.1175       6431       1425        247        245      0.147      0.498      0.800      0.658      0.745 
All:         72     1.1175       8044       1777        304        311      0.149      0.506      0.801      0.662      0.745 
Test:         73     1.1275       1588        377         54         69      0.155      0.561      0.794      0.685      0.747 
Train:         73     1.1275       6433       1423        245        247      0.148      0.502      0.800      0.660      0.745 
All:         73     1.1275       8043       1778        305        310      0.148      0.504      0.800      0.662      0.745 
Test:         74      1.122       1587        378         54         69      0.154      0.561      0.793      0.684      0.747 
Train:         74      1.122       6431       1425        247        245      0.147      0.498      0.800      0.658      0.745 
All:         74      1.122       8045       1776        303        312      0.149      0.507      0.801      0.663      0.745 
Test:         75     1.1104       1585        380         54         69      0.154      0.561      0.792      0.684      0.747 
Train:         75     1.1104       6429       1427        249        243      0.146      0.494      0.799      0.656      0.746 
All:         75     1.1104       8045       1776        303        312      0.149      0.507      0.801      0.663      0.746 
Test:         76     1.1272       1587        378         54         69      0.154      0.561      0.793      0.684      0.748 
Train:         76     1.1272       6430       1426        248        244      0.146      0.496      0.799      0.657      0.746 
All:         76     1.1272       8044       1777        304        311      0.149      0.506      0.801      0.662      0.746 
Test:         77      1.121       1588        377         54         69      0.155      0.561      0.794      0.685      0.748 
Train:         77      1.121       6430       1426        248        244      0.146      0.496      0.799      0.657      0.746 
All:         77      1.121       8045       1776        303        312      0.149      0.507      0.801      0.663      0.747 
Test:         78     1.1128       1586        379         54         69      0.154      0.561      0.793      0.684      0.748 
Train:         78     1.1128       6430       1426        248        244      0.146      0.496      0.799      0.657      0.747 
All:         78     1.1128       8045       1776        303        312      0.149      0.507      0.801      0.663      0.747 
Test:         79     1.1202       1586        379         55         68      0.152      0.553      0.792      0.680      0.749 
Train:         79     1.1202       6431       1425        247        245      0.147      0.498      0.800      0.658      0.747 
All:         79     1.1202       8044       1777        304        311      0.149      0.506      0.801      0.662      0.747 
Test:         80     1.1187       1586        379         55         68      0.152      0.553      0.792      0.680      0.749 
Train:         80     1.1187       6430       1426        248        244      0.146      0.496      0.799      0.657      0.748 
All:         80     1.1187       8044       1777        304        311      0.149      0.506      0.801      0.662      0.748 
Test:         81     1.1206       1587        378         55         68      0.152      0.553      0.793      0.680      0.748 
Train:         81     1.1206       6430       1426        248        244      0.146      0.496      0.799      0.657      0.748 
All:         81     1.1206       8045       1776        303        312      0.149      0.507      0.801      0.663      0.748 
Test:         82     1.1268       1588        377         54         69      0.155      0.561      0.794      0.685      0.749 
Train:         82     1.1268       6432       1424        246        246      0.147      0.500      0.800      0.659      0.748 
All:         82     1.1268       8044       1777        304        311      0.149      0.506      0.801      0.662      0.748 
Test:         83     1.1148       1588        377         54         69      0.155      0.561      0.794      0.685      0.749 
Train:         83     1.1148       6432       1424        246        246      0.147      0.500      0.800      0.659      0.749 
All:         83     1.1148       8044       1777        304        311      0.149      0.506      0.801      0.662      0.749 
Test:         84     1.1166       1582        383         54         69      0.153      0.561      0.791      0.683      0.750 
Train:         84     1.1166       6431       1425        247        245      0.147      0.498      0.800      0.658      0.749 
All:         84     1.1166       8045       1776        303        312      0.149      0.507      0.801      0.663      0.749 
Test:         85      1.122       1585        380         53         70      0.156      0.569      0.793      0.688      0.750 
Train:         85      1.122       6432       1424        246        246      0.147      0.500      0.800      0.659      0.749 
All:         85      1.122       8045       1776        303        312      0.149      0.507      0.801      0.663      0.749 
Test:         86     1.1094       1589        376         55         68      0.153      0.553      0.794      0.681      0.749 
Train:         86     1.1094       6432       1424        246        246      0.147      0.500      0.800      0.659      0.749 
All:         86     1.1094       8046       1775        302        313      0.150      0.509      0.801      0.664      0.749 
Test:         87     1.1225       1583        382         53         70      0.155      0.569      0.792      0.687      0.750 
Train:         87     1.1225       6433       1423        245        247      0.148      0.502      0.800      0.660      0.750 
All:         87     1.1225       8046       1775        302        313      0.150      0.509      0.801      0.664      0.750 
Test:         88      1.111       1581        384         54         69      0.152      0.561      0.790      0.683      0.751 
Train:         88      1.111       6435       1421        243        249      0.149      0.506      0.801      0.663      0.751 
All:         88      1.111       8047       1774        301        314      0.150      0.511      0.801      0.665      0.751 
Test:         89     1.1234       1590        375         55         68      0.153      0.553      0.794      0.681      0.750 
Train:         89     1.1234       6432       1424        246        246      0.147      0.500      0.800      0.659      0.750 
All:         89     1.1234       8045       1776        303        312      0.149      0.507      0.801      0.663      0.750 
Test:         90     1.1189       1593        372         54         69      0.156      0.561      0.796      0.686      0.750 
Train:         90     1.1189       6431       1425        247        245      0.147      0.498      0.800      0.658      0.751 
All:         90     1.1189       8045       1776        303        312      0.149      0.507      0.801      0.663      0.750 
Test:         91      1.112       1585        380         55         68      0.152      0.553      0.792      0.680      0.751 
Train:         91      1.112       6433       1423        245        247      0.148      0.502      0.800      0.660      0.752 
All:         91      1.112       8045       1776        303        312      0.149      0.507      0.801      0.663      0.752 
Test:         92     1.1318       1587        378         54         69      0.154      0.561      0.793      0.684      0.751 
Train:         92     1.1318       6432       1424        246        246      0.147      0.500      0.800      0.659      0.752 
All:         92     1.1318       8047       1774        301        314      0.150      0.511      0.801      0.665      0.752 
Test:         93      1.113       1587        378         54         69      0.154      0.561      0.793      0.684      0.751 
Train:         93      1.113       6433       1423        245        247      0.148      0.502      0.800      0.660      0.752 
All:         93      1.113       8048       1773        300        315      0.151      0.512      0.801      0.666      0.752 
Test:         94     1.1159       1584        381         53         70      0.155      0.569      0.792      0.688      0.751 
Train:         94     1.1159       6433       1423        245        247      0.148      0.502      0.800      0.660      0.752 
All:         94     1.1159       8047       1774        301        314      0.150      0.511      0.801      0.665      0.752 
Test:         95     1.1156       1586        379         53         70      0.156      0.569      0.793      0.688      0.752 
Train:         95     1.1156       6432       1424        246        246      0.147      0.500      0.800      0.659      0.753 
All:         95     1.1156       8047       1774        301        314      0.150      0.511      0.801      0.665      0.753 
Test:         96     1.1171       1586        379         54         69      0.154      0.561      0.793      0.684      0.751 
Train:         96     1.1171       6432       1424        246        246      0.147      0.500      0.800      0.659      0.753 
All:         96     1.1171       8045       1776        303        312      0.149      0.507      0.801      0.663      0.752 
Test:         97     1.1138       1585        380         54         69      0.154      0.561      0.792      0.684      0.752 
Train:         97     1.1138       6433       1423        245        247      0.148      0.502      0.800      0.660      0.753 
All:         97     1.1138       8046       1775        302        313      0.150      0.509      0.801      0.664      0.753 
Test:         98     1.1167       1583        382         54         69      0.153      0.561      0.791      0.683      0.753 
Train:         98     1.1167       6434       1422        244        248      0.149      0.504      0.800      0.662      0.754 
All:         98     1.1167       8047       1774        301        314      0.150      0.511      0.801      0.665      0.753 
Test:         99     1.1172       1588        377         55         68      0.153      0.553      0.793      0.680      0.753 
Train:         99     1.1172       6434       1422        244        248      0.149      0.504      0.800      0.662      0.754 
All:         99     1.1172       8046       1775        302        313      0.150      0.509      0.801      0.664      0.753 
Test:        100     1.1207       1592        373         55         68      0.154      0.553      0.795      0.682      0.752 
Train:        100     1.1207       6434       1422        244        248      0.149      0.504      0.800      0.662      0.754 
All:        100     1.1207       8048       1773        300        315      0.151      0.512      0.801      0.666      0.753 
Test:        101      1.115       1586        379         55         68      0.152      0.553      0.792      0.680      0.754 
Train:        101      1.115       6435       1421        243        249      0.149      0.506      0.801      0.663      0.754 
All:        101      1.115       8048       1773        300        315      0.151      0.512      0.801      0.666      0.754 
Test:        102     1.1071       1584        381         55         68      0.151      0.553      0.791      0.679      0.755 
Train:        102     1.1071       6434       1422        244        248      0.149      0.504      0.800      0.662      0.755 
All:        102     1.1071       8046       1775        302        313      0.150      0.509      0.801      0.664      0.755 
Test:        103     1.1092       1588        377         55         68      0.153      0.553      0.793      0.680      0.754 
Train:        103     1.1092       6434       1422        244        248      0.149      0.504      0.800      0.662      0.755 
All:        103     1.1092       8047       1774        301        314      0.150      0.511      0.801      0.665      0.754 
Test:        104     1.1146       1591        374         55         68      0.154      0.553      0.795      0.681      0.752 
Train:        104     1.1146       6434       1422        244        248      0.149      0.504      0.800      0.662      0.754 
All:        104     1.1146       8048       1773        300        315      0.151      0.512      0.801      0.666      0.754 
Test:        105     1.1121       1592        373         55         68      0.154      0.553      0.795      0.682      0.753 
Train:        105     1.1121       6434       1422        244        248      0.149      0.504      0.800      0.662      0.755 
All:        105     1.1121       8045       1776        303        312      0.149      0.507      0.801      0.663      0.754 
Test:        106     1.1044       1586        379         55         68      0.152      0.553      0.792      0.680      0.754 
Train:        106     1.1044       6435       1421        243        249      0.149      0.506      0.801      0.663      0.755 
