# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3124       1655        310         67         56      0.153      0.455      0.819      0.649      0.743 
Train:          1     1.3124       6410       1446        268        224      0.134      0.455      0.795      0.636      0.707 
All:          1     1.3124       8021       1800        327        288      0.138      0.468      0.796      0.643      0.714 
Test:          2     1.2599       1660        305         65         58      0.160      0.472      0.823      0.658      0.722 
Train:          2     1.2599       6412       1444        266        226      0.135      0.459      0.795      0.638      0.692 
All:          2     1.2599       8023       1798        325        290      0.139      0.472      0.797      0.644      0.698 
Test:          3     1.2608       1648        317         72         51      0.139      0.415      0.814      0.627      0.678 
Train:          3     1.2608       6378       1478        300        192      0.115      0.390      0.787      0.601      0.659 
All:          3     1.2608       7983       1838        365        250      0.120      0.407      0.789      0.610      0.663 
Test:          4     1.2748       1641        324         72         51      0.136      0.415      0.810      0.625      0.678 
Train:          4     1.2748       6375       1481        303        189      0.113      0.384      0.786      0.598      0.659 
All:          4     1.2748       7978       1843        370        245      0.117      0.398      0.788      0.605      0.663 
Test:          5     1.2768       1639        326         70         53      0.140      0.431      0.810      0.632      0.707 
Train:          5     1.2768       6400       1456        278        214      0.128      0.435      0.792      0.625      0.683 
All:          5     1.2768       7999       1822        347        268      0.128      0.436      0.792      0.625      0.687 
Test:          6     1.2574       1654        311         63         60      0.162      0.488      0.821      0.665      0.735 
Train:          6     1.2574       6416       1440        262        230      0.138      0.467      0.796      0.642      0.702 
All:          6     1.2574       8025       1796        323        292      0.140      0.475      0.797      0.646      0.708 
Test:          7     1.2483       1660        305         64         59      0.162      0.480      0.823      0.662      0.749 
Train:          7     1.2483       6412       1444        266        226      0.135      0.459      0.795      0.638      0.712 
All:          7     1.2483       8024       1797        324        291      0.139      0.473      0.797      0.645      0.719 
Test:          8     1.2361       1647        318         66         57      0.152      0.463      0.816      0.651      0.753 
Train:          8     1.2361       6413       1443        265        227      0.136      0.461      0.795      0.639      0.717 
All:          8     1.2361       8022       1799        326        289      0.138      0.470      0.796      0.643      0.724 
Test:          9     1.2382       1645        320         65         58      0.153      0.472      0.816      0.654      0.755 
Train:          9     1.2382       6412       1444        266        226      0.135      0.459      0.795      0.638      0.718 
