# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: sage.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4857       1569        396        104         19      0.046      0.154      0.761      0.476      0.403 
Train:          1     1.4857       6263       1593        415         77      0.046      0.157      0.759      0.477      0.412 
All:          1     1.4857       7829       1992        519         96      0.046      0.156      0.759      0.477      0.411 
Test:          2     1.4251       1578        387        107         16      0.040      0.130      0.763      0.467      0.392 
Train:          2     1.4251       6255       1601        423         69      0.041      0.140      0.758      0.468      0.406 
All:          2     1.4251       7818       2003        530         85      0.041      0.138      0.757      0.467      0.403 
Test:          3     1.4185       1585        380        105         18      0.045      0.146      0.768      0.476      0.422 
Train:          3     1.4185       6260       1596        418         74      0.044      0.150      0.759      0.474      0.425 
All:          3     1.4185       7827       1994        521         94      0.045      0.153      0.759      0.475      0.424 
Test:          4     1.3895       1602        363         98         25      0.064      0.203      0.779      0.509      0.465 
Train:          4     1.3895       6278       1578        400         92      0.055      0.187      0.763      0.493      0.463 
All:          4     1.3895       7854       1967        494        121      0.058      0.197      0.764      0.498      0.464 
Test:          5     1.3569       1598        367         89         34      0.085      0.276      0.782      0.545      0.522 
Train:          5     1.3569       6281       1575        384        108      0.064      0.220      0.765      0.510      0.530 
All:          5     1.3569       7875       1946        473        142      0.068      0.231      0.768      0.516      0.529 
Test:          6     1.3406       1596        369         77         46      0.111      0.374      0.786      0.593      0.591 
Train:          6     1.3406       6338       1518        340        152      0.091      0.309      0.777      0.558      0.603 
All:          6     1.3406       7931       1890        417        198      0.095      0.322      0.779      0.565      0.600 
Test:          7     1.2974       1603        362         71         52      0.126      0.423      0.793      0.619      0.638 
Train:          7     1.2974       6361       1495        317        175      0.105      0.356      0.783      0.583      0.653 
All:          7     1.2974       7960       1861        388        227      0.109      0.369      0.784      0.590      0.650 
Test:          8     1.2995       1590        375         68         55      0.128      0.447      0.788      0.628      0.662 
Train:          8     1.2995       6367       1489        311        181      0.108      0.368      0.784      0.589      0.677 
All:          8     1.2995       7968       1853        380        235      0.113      0.382      0.786      0.597      0.674 
Test:          9     1.2929       1592        373         68         55      0.129      0.447      0.789      0.629      0.667 
Train:          9     1.2929       6371       1485        307        185      0.111      0.376      0.785      0.593      0.683 
All:          9     1.2929       7973       1848        375        240      0.115      0.390      0.787      0.601      0.680 
Test:         10     1.2808       1583        382         70         53      0.122      0.431      0.784      0.618      0.665 
Train:         10     1.2808       6373       1483        305        187      0.112      0.380      0.786      0.596      0.679 
All:         10     1.2808       7972       1849        376        239      0.114      0.389      0.787      0.600      0.676 
Test:         11     1.2829       1574        391         71         52      0.117      0.423      0.779      0.612      0.658 
Train:         11     1.2829       6370       1486        308        184      0.110      0.374      0.785      0.592      0.671 
All:         11     1.2829       7965       1856        383        232      0.111      0.377      0.785      0.594      0.668 
Test:         12     1.2587       1572        393         74         49      0.111      0.398      0.776      0.599      0.653 
Train:         12     1.2587       6371       1485        307        185      0.111      0.376      0.785      0.593      0.663 
All:         12     1.2587       7966       1855        382        233      0.112      0.379      0.786      0.595      0.661 
Test:         13     1.2563       1573        392         73         50      0.113      0.407      0.777      0.604      0.649 
Train:         13     1.2563       6369       1487        309        183      0.110      0.372      0.785      0.591      0.659 
All:         13     1.2563       7963       1858        385        230      0.110      0.374      0.785      0.592      0.657 
Test:         14     1.2594       1572        393         73         50      0.113      0.407      0.777      0.603      0.650 
Train:         14     1.2594       6369       1487        309        183      0.110      0.372      0.785      0.591      0.661 
All:         14     1.2594       7964       1857        384        231      0.111      0.376      0.785      0.593      0.659 
Test:         15     1.2409       1577        388         71         52      0.118      0.423      0.780      0.613      0.653 
Train:         15     1.2409       6373       1483        305        187      0.112      0.380      0.786      0.596      0.665 
All:         15     1.2409       7969       1852        379        236      0.113      0.384      0.786      0.598      0.663 
Test:         16     1.2646       1580        385         71         52      0.119      0.423      0.782      0.613      0.660 
Train:         16     1.2646       6374       1482        304        188      0.113      0.382      0.786      0.597      0.672 
All:         16     1.2646       7972       1849        376        239      0.114      0.389      0.787      0.600      0.669 
Test:         17     1.2502       1584        381         70         53      0.122      0.431      0.784      0.619      0.668 
