# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4613       1534        431        115          8      0.018      0.065      0.739      0.423      0.292 
Train:          1     1.4613       6204       1652        474         18      0.011      0.037      0.745      0.413      0.312 
All:          1     1.4613       7758       2063        590         25      0.012      0.041      0.746      0.415      0.308 
Test:          2     3.4513       1603        362         96         27      0.069      0.220      0.781      0.518      0.488 
Train:          2     3.4513       6304       1552        374        118      0.071      0.240      0.769      0.521      0.500 
All:          2     3.4513       7882       1939        466        149      0.071      0.242      0.770      0.522      0.498 
Test:          3     1.4098       1603        362         79         44      0.108      0.358      0.789      0.587      0.661 
Train:          3     1.4098       6369       1487        309        183      0.110      0.372      0.785      0.591      0.675 
All:          3     1.4098       7961       1860        387        228      0.109      0.371      0.785      0.591      0.672 
Test:          4      1.463       1610        355         76         47      0.117      0.382      0.794      0.601      0.693 
Train:          4      1.463       6396       1460        282        210      0.126      0.427      0.791      0.620      0.701 
All:          4      1.463       7992       1829        356        259      0.124      0.421      0.791      0.617      0.700 
Test:          5     1.6658       1611        354         76         47      0.117      0.382      0.794      0.601      0.690 
Train:          5     1.6658       6390       1466        288        204      0.122      0.415      0.790      0.614      0.699 
All:          5     1.6658       7985       1836        363        252      0.121      0.410      0.789      0.611      0.697 
Test:          6     1.5657       1599        366         78         45      0.109      0.366      0.787      0.590      0.675 
Train:          6     1.5657       6375       1481        303        189      0.113      0.384      0.786      0.598      0.684 
All:          6     1.5657       7967       1854        381        234      0.112      0.380      0.786      0.596      0.682 
Test:          7     1.3823       1600        365         79         44      0.108      0.358      0.787      0.586      0.650 
Train:          7     1.3823       6362       1494        316        176      0.105      0.358      0.783      0.584      0.659 
All:          7     1.3823       7953       1868        395        220      0.105      0.358      0.783      0.584      0.657 
Test:          8     1.2932       1600        365         83         40      0.099      0.325      0.785      0.570      0.622 
Train:          8     1.2932       6348       1508        330        162      0.097      0.329      0.780      0.569      0.628 
All:          8     1.2932       7938       1883        410        205      0.098      0.333      0.780      0.571      0.627 
Test:          9     1.2772       1601        364         82         41      0.101      0.333      0.786      0.574      0.608 
Train:          9     1.2772       6352       1504        326        166      0.099      0.337      0.781      0.573      0.611 
All:          9     1.2772       7940       1881        408        207      0.099      0.337      0.781      0.573      0.610 
Test:         10     1.2852       1604        361         80         43      0.106      0.350      0.789      0.583      0.614 
Train:         10     1.2852       6365       1491        313        179      0.107      0.364      0.784      0.587      0.615 
All:         10     1.2852       7955       1866        393        222      0.106      0.361      0.784      0.585      0.615 
Test:         11     1.2831       1604        361         79         44      0.109      0.358      0.789      0.587      0.634 
Train:         11     1.2831       6379       1477        299        193      0.116      0.392      0.787      0.602      0.637 
All:         11     1.2831       7970       1851        378        237      0.114      0.385      0.786      0.598      0.636 
Test:         12     1.2766       1615        350         75         48      0.121      0.390      0.796      0.606      0.662 
Train:         12     1.2766       6392       1464        286        206      0.123      0.419      0.790      0.616      0.665 
All:         12     1.2766       7990       1831        358        257      0.123      0.418      0.790      0.616      0.665 
Test:         13     1.2495       1618        347         75         48      0.122      0.390      0.798      0.607      0.689 
Train:         13     1.2495       6404       1452        274        218      0.131      0.443      0.793      0.629      0.690 
All:         13     1.2495       8001       1820        347        268      0.128      0.436      0.792      0.625      0.690 
Test:         14     1.2328       1632        333         70         53      0.137      0.431      0.807      0.631      0.711 
Train:         14     1.2328       6409       1447        269        223      0.134      0.453      0.794      0.635      0.708 
All:         14     1.2328       8013       1808        335        280      0.134      0.455      0.795      0.636      0.709 
Test:         15     1.2016       1632        333         69         54      0.140      0.439      0.807      0.635      0.723 
Train:         15     1.2016       6417       1439        261        231      0.138      0.470      0.796      0.643      0.720 
All:         15     1.2016       8021       1800        327        288      0.138      0.468      0.796      0.643      0.721 
Test:         16     1.1839       1632        333         68         55      0.142      0.447      0.808      0.639      0.731 
Train:         16     1.1839       6424       1432        254        238      0.143      0.484      0.798      0.651      0.728 
All:         16     1.1839       8027       1794        321        294      0.141      0.478      0.797      0.648      0.729 
Test:         17     1.1695       1631        334         68         55      0.141      0.447      0.807      0.639      0.737 
Train:         17     1.1695       6423       1433        255        237      0.142      0.482      0.798      0.650      0.734 
All:         17     1.1695       8030       1791        318        297      0.142      0.483      0.798      0.650      0.735 
Test:         18      1.176       1625        340         68         55      0.139      0.447      0.805      0.637      0.741 
