# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.289       1559        406         78         45      0.100      0.366      0.768      0.580      0.667 
Train:          1      1.289       6349       1507        329        163      0.098      0.331      0.780      0.570      0.663 
All:          1      1.289       7940       1881        408        207      0.099      0.337      0.781      0.573      0.664 
Test:          2     1.2008       1555        410         84         39      0.087      0.317      0.763      0.554      0.622 
Train:          2     1.2008       6328       1528        350        142      0.085      0.289      0.775      0.547      0.602 
All:          2     1.2008       7912       1909        436        179      0.086      0.291      0.775      0.548      0.606 
Test:          3     1.1968       1547        418         84         39      0.085      0.317      0.760      0.552      0.582 
Train:          3     1.1968       6303       1553        375        117      0.070      0.238      0.769      0.520      0.551 
All:          3     1.1968       7887       1934        461        154      0.074      0.250      0.771      0.527      0.557 
Test:          4     1.2022       1555        410         82         41      0.091      0.333      0.764      0.562      0.603 
Train:          4     1.2022       6308       1548        370        122      0.073      0.248      0.770      0.525      0.579 
All:          4     1.2022       7894       1927        454        161      0.077      0.262      0.772      0.533      0.584 
Test:          5      1.183       1588        377         86         37      0.089      0.301      0.778      0.554      0.642 
Train:          5      1.183       6325       1531        353        139      0.083      0.283      0.774      0.544      0.645 
All:          5      1.183       7909       1912        439        176      0.084      0.286      0.775      0.546      0.644 
Test:          6     1.1735       1581        384         86         37      0.088      0.301      0.775      0.553      0.619 
Train:          6     1.1735       6316       1540        362        130      0.078      0.264      0.772      0.534      0.611 
All:          6     1.1735       7900       1921        448        167      0.080      0.272      0.773      0.538      0.613 
Test:          7     1.1843       1586        379         92         31      0.076      0.252      0.774      0.530      0.616 
Train:          7     1.1843       6314       1542        364        128      0.077      0.260      0.772      0.532      0.608 
All:          7     1.1843       7892       1929        456        159      0.076      0.259      0.771      0.531      0.610 
Test:          8     1.1639       1580        385         90         33      0.079      0.268      0.773      0.536      0.642 
Train:          8     1.1639       6328       1528        350        142      0.085      0.289      0.775      0.547      0.649 
All:          8     1.1639       7908       1913        440        175      0.084      0.285      0.775      0.545      0.648 
Test:          9     1.1684       1589        376         87         36      0.087      0.293      0.778      0.551      0.665 
Train:          9     1.1684       6350       1506        328        164      0.098      0.333      0.780      0.571      0.682 
All:          9     1.1684       7933       1888        415        200      0.096      0.325      0.779      0.566      0.679 
Test:         10     1.1663       1603        362         84         39      0.097      0.317      0.786      0.566      0.677 
Train:         10     1.1663       6376       1480        302        190      0.114      0.386      0.787      0.599      0.703 
All:         10     1.1663       7967       1854        381        234      0.112      0.380      0.786      0.596      0.698 
Test:         11     1.1689       1607        358         83         40      0.101      0.325      0.789      0.572      0.681 
Train:         11     1.1689       6400       1456        278        214      0.128      0.435      0.792      0.625      0.713 
All:         11     1.1689       7989       1832        359        256      0.123      0.416      0.790      0.615      0.706 
Test:         12     1.1482       1613        352         85         38      0.097      0.309      0.791      0.565      0.677 
Train:         12     1.1482       6396       1460        282        210      0.126      0.427      0.791      0.620      0.715 
All:         12     1.1482       7986       1835        362        253      0.121      0.411      0.789      0.612      0.708 
Test:         13     1.1637       1611        354         81         42      0.106      0.341      0.792      0.581      0.678 
Train:         13     1.1637       6401       1455        277        215      0.129      0.437      0.793      0.626      0.720 
All:         13     1.1637       7991       1830        357        258      0.124      0.420      0.790      0.617      0.712 
Test:         14     1.1589       1605        360         78         45      0.111      0.366      0.790      0.591      0.682 
Train:         14     1.1589       6412       1444        266        226      0.135      0.459      0.795      0.638      0.729 
All:         14     1.1589       8004       1817        344        271      0.130      0.441      0.793      0.628      0.720 
Test:         15     1.1454       1617        348         78         45      0.115      0.366      0.796      0.594      0.686 
Train:         15     1.1454       6414       1442        264        228      0.137      0.463      0.796      0.640      0.734 
All:         15     1.1454       8009       1812        339        276      0.132      0.449      0.794      0.632      0.724 
Test:         16     1.1572       1609        356         80         43      0.108      0.350      0.791      0.584      0.683 
Train:         16     1.1572       6417       1439        261        231      0.138      0.470      0.796      0.643      0.734 
All:         16     1.1572       8009       1812        339        276      0.132      0.449      0.794      0.632      0.724 
Test:         17     1.1574       1596        369         76         47      0.113      0.382      0.787      0.597      0.677 
Train:         17     1.1574       6413       1443        265        227      0.136      0.461      0.795      0.639      0.732 
All:         17     1.1574       8007       1814        341        274      0.131      0.446      0.794      0.630      0.721 
Test:         18     1.1502       1588        377         78         45      0.107      0.366      0.782      0.587      0.676 
Train:         18     1.1502       6415       1441        263        229      0.137      0.465      0.796      0.641      0.732 
All:         18     1.1502       8006       1815        342        273      0.131      0.444      0.793      0.630      0.721 
Test:         19     1.1572       1589        376         78         45      0.107      0.366      0.783      0.587      0.679 
Train:         19     1.1572       6416       1440        262        230      0.138      0.467      0.796      0.642      0.735 
All:         19     1.1572       8007       1814        341        274      0.131      0.446      0.794      0.630      0.724 
Test:         20     1.1415       1591        374         77         46      0.110      0.374      0.784      0.592      0.682 
Train:         20     1.1415       6425       1431        253        239      0.143      0.486      0.798      0.652      0.738 
All:         20     1.1415       8018       1803        330        285      0.136      0.463      0.796      0.640      0.727 
Test:         21     1.1378       1600        365         78         45      0.110      0.366      0.788      0.590      0.685 
Train:         21     1.1378       6422       1434        256        236      0.141      0.480      0.798      0.649      0.740 
All:         21     1.1378       8016       1805        332        283      0.136      0.460      0.795      0.638      0.729 
Test:         22     1.1351       1607        358         80         43      0.107      0.350      0.790      0.584      0.688 
Train:         22     1.1351       6424       1432        254        238      0.143      0.484      0.798      0.651      0.743 
All:         22     1.1351       8016       1805        332        283      0.136      0.460      0.795      0.638      0.732 
Test:         23     1.1352       1597        368         80         43      0.105      0.350      0.785      0.581      0.690 
Train:         23     1.1352       6428       1428        250        242      0.145      0.492      0.799      0.655      0.746 
All:         23     1.1352       8019       1802        329        286      0.137      0.465      0.796      0.641      0.735 
Test:         24     1.1511       1602        363         81         42      0.104      0.341      0.787      0.578      0.691 
Train:         24     1.1511       6428       1428        250        242      0.145      0.492      0.799      0.655      0.747 
All:         24     1.1511       8017       1804        331        284      0.136      0.462      0.795      0.639      0.736 
Test:         25     1.1309       1600        365         78         45      0.110      0.366      0.788      0.590      0.691 
Train:         25     1.1309       6423       1433        255        237      0.142      0.482      0.798      0.650      0.749 
All:         25     1.1309       8018       1803        330        285      0.136      0.463      0.796      0.640      0.737 
Test:         26      1.139       1603        362         75         48      0.117      0.390      0.791      0.603      0.691 
Train:         26      1.139       6418       1438        260        232      0.139      0.472      0.797      0.644      0.750 
All:         26      1.139       8015       1806        333        282      0.135      0.459      0.795      0.637      0.738 
Test:         27     1.1385       1600        365         76         47      0.114      0.382      0.789      0.598      0.692 
Train:         27     1.1385       6424       1432        254        238      0.143      0.484      0.798      0.651      0.751 
All:         27     1.1385       8019       1802        329        286      0.137      0.465      0.796      0.641      0.739 
Test:         28     1.1422       1603        362         80         43      0.106      0.350      0.788      0.583      0.693 
Train:         28     1.1422       6429       1427        249        243      0.146      0.494      0.799      0.656      0.751 
All:         28     1.1422       8019       1802        329        286      0.137      0.465      0.796      0.641      0.740 
Test:         29     1.1266       1604        361         79         44      0.109      0.358      0.789      0.587      0.694 
Train:         29     1.1266       6433       1423        245        247      0.148      0.502      0.800      0.660      0.752 
All:         29     1.1266       8026       1795        322        293      0.140      0.476      0.797      0.647      0.740 
Test:         30     1.1224       1607        358         77         46      0.114      0.374      0.792      0.596      0.696 
Train:         30     1.1224       6435       1421        243        249      0.149      0.506      0.801      0.663      0.753 
All:         30     1.1224       8030       1791        318        297      0.142      0.483      0.798      0.650      0.741 
Test:         31     1.1149       1618        347         78         45      0.115      0.366      0.796      0.595      0.698 
Train:         31     1.1149       6437       1419        241        251      0.150      0.510      0.801      0.665      0.753 
All:         31     1.1149       8033       1788        315        300      0.144      0.488      0.798      0.653      0.742 
Test:         32     1.1289       1621        344         78         45      0.116      0.366      0.798      0.595      0.698 
Train:         32     1.1289       6435       1421        243        249      0.149      0.506      0.801      0.663      0.753 
All:         32     1.1289       8033       1788        315        300      0.144      0.488      0.798      0.653      0.742 
Test:         33     1.1144       1617        348         77         46      0.117      0.374      0.796      0.598      0.697 
Train:         33     1.1144       6432       1424        246        246      0.147      0.500      0.800      0.659      0.753 
All:         33     1.1144       8026       1795        322        293      0.140      0.476      0.797      0.647      0.742 
Test:         34     1.1305       1614        351         79         44      0.111      0.358      0.794      0.590      0.696 
Train:         34     1.1305       6432       1424        246        246      0.147      0.500      0.800      0.659      0.753 
All:         34     1.1305       8024       1797        324        291      0.139      0.473      0.797      0.645      0.742 
Test:         35     1.1062       1609        356         78         45      0.112      0.366      0.792      0.592      0.694 
Train:         35     1.1062       6428       1428        250        242      0.145      0.492      0.799      0.655      0.754 
All:         35     1.1062       8023       1798        325        290      0.139      0.472      0.797      0.644      0.742 
Test:         36     1.1168       1611        354         79         44      0.111      0.358      0.793      0.589      0.693 
Train:         36     1.1168       6430       1426        248        244      0.146      0.496      0.799      0.657      0.753 
All:         36     1.1168       8026       1795        322        293      0.140      0.476      0.797      0.647      0.741 
Test:         37     1.1185       1609        356         77         46      0.114      0.374      0.793      0.596      0.693 
Train:         37     1.1185       6436       1420        242        250      0.150      0.508      0.801      0.664      0.753 
All:         37     1.1185       8031       1790        317        298      0.143      0.485      0.798      0.651      0.741 
Test:         38     1.1196       1612        353         78         45      0.113      0.366      0.794      0.593      0.694 
Train:         38     1.1196       6433       1423        245        247      0.148      0.502      0.800      0.660      0.755 
All:         38     1.1196       8029       1792        319        296      0.142      0.481      0.798      0.649      0.743 
Test:         39     1.1293       1622        343         77         46      0.118      0.374      0.799      0.600      0.695 
Train:         39     1.1293       6439       1417        239        253      0.151      0.514      0.802      0.667      0.755 
All:         39     1.1293       8035       1786        313        302      0.145      0.491      0.799      0.655      0.743 
Test:         40     1.1078       1615        350         76         47      0.118      0.382      0.796      0.602      0.695 
Train:         40     1.1078       6430       1426        248        244      0.146      0.496      0.799      0.657      0.754 
All:         40     1.1078       8027       1794        321        294      0.141      0.478      0.797      0.648      0.742 
Test:         41     1.1153       1615        350         77         46      0.116      0.374      0.795      0.598      0.696 
Train:         41     1.1153       6437       1419        241        251      0.150      0.510      0.801      0.665      0.754 
All:         41     1.1153       8030       1791        318        297      0.142      0.483      0.798      0.650      0.742 
