# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3491       1596        369         90         33      0.082      0.268      0.780      0.540      0.583 
Train:          1     1.3491       6330       1526        348        144      0.086      0.293      0.776      0.549      0.599 
All:          1     1.3491       7910       1911        438        177      0.085      0.288      0.775      0.547      0.595 
Test:          2     1.3168       1581        384         75         48      0.111      0.390      0.780      0.597      0.682 
Train:          2     1.3168       6402       1454        276        216      0.129      0.439      0.793      0.627      0.701 
All:          2     1.3168       7996       1825        352        263      0.126      0.428      0.791      0.621      0.697 
Test:          3     1.3155       1586        379         75         48      0.112      0.390      0.783      0.599      0.685 
Train:          3     1.3155       6401       1455        277        215      0.129      0.437      0.793      0.626      0.710 
All:          3     1.3155       7996       1825        352        263      0.126      0.428      0.791      0.621      0.705 
Test:          4     1.2497       1569        396         82         41      0.094      0.333      0.771      0.566      0.609 
Train:          4     1.2497       6353       1503        325        167      0.100      0.339      0.781      0.574      0.629 
All:          4     1.2497       7941       1880        407        208      0.100      0.338      0.781      0.573      0.625 
Test:          5     1.2904       1556        409         75         48      0.105      0.390      0.768      0.591      0.657 
Train:          5     1.2904       6386       1470        292        200      0.120      0.407      0.789      0.610      0.690 
All:          5     1.2904       7978       1843        370        245      0.117      0.398      0.788      0.605      0.683 
Test:          6     1.2532       1587        378         72         51      0.119      0.415      0.784      0.611      0.696 
Train:          6     1.2532       6421       1435        257        235      0.141      0.478      0.797      0.647      0.729 
All:          6     1.2532       8018       1803        330        285      0.136      0.463      0.796      0.640      0.723 
Test:          7     1.2255       1595        370         68         55      0.129      0.447      0.790      0.629      0.702 
Train:          7     1.2255       6428       1428        250        242      0.145      0.492      0.799      0.655      0.735 
All:          7     1.2255       8029       1792        319        296      0.142      0.481      0.798      0.649      0.728 
Test:          8     1.2305       1587        378         69         54      0.125      0.439      0.786      0.623      0.702 
Train:          8     1.2305       6428       1428        250        242      0.145      0.492      0.799      0.655      0.737 
All:          8     1.2305       8029       1792        319        296      0.142      0.481      0.798      0.649      0.730 
Test:          9     1.2228       1572        393         71         52      0.117      0.423      0.778      0.611      0.695 
Train:          9     1.2228       6423       1433        255        237      0.142      0.482      0.798      0.650      0.733 
All:          9     1.2228       8020       1801        328        287      0.137      0.467      0.796      0.642      0.725 
