# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3089       1622        343         88         35      0.093      0.285      0.794      0.555      0.638 
Train:          1     1.3089       6365       1491        313        179      0.107      0.364      0.784      0.587      0.679 
All:          1     1.3089       7953       1868        395        220      0.105      0.358      0.783      0.584      0.671 
Test:          2     1.2634       1596        369         79         44      0.107      0.358      0.785      0.585      0.650 
Train:          2     1.2634       6411       1445        267        225      0.135      0.457      0.795      0.637      0.693 
All:          2     1.2634       8004       1817        344        271      0.130      0.441      0.793      0.628      0.684 
Test:          3     1.2323       1601        364         75         48      0.117      0.390      0.790      0.603      0.656 
Train:          3     1.2323       6417       1439        261        231      0.138      0.470      0.796      0.643      0.699 
All:          3     1.2323       8014       1807        334        281      0.135      0.457      0.795      0.636      0.690 
Test:          4     1.2059       1617        348         83         40      0.103      0.325      0.794      0.574      0.652 
Train:          4     1.2059       6388       1468        290        202      0.121      0.411      0.789      0.612      0.691 
All:          4     1.2059       7975       1846        373        242      0.116      0.393      0.787      0.603      0.683 
Test:          5     1.2128       1602        363         71         52      0.125      0.423      0.792      0.619      0.663 
Train:          5     1.2128       6430       1426        248        244      0.146      0.496      0.799      0.657      0.706 
All:          5     1.2128       8029       1792        319        296      0.142      0.481      0.798      0.649      0.698 
Test:          6     1.1982       1603        362         83         40      0.100      0.325      0.787      0.570      0.663 
Train:          6     1.1982       6403       1453        275        217      0.130      0.441      0.793      0.628      0.704 
All:          6     1.1982       7994       1827        354        261      0.125      0.424      0.791      0.619      0.696 
Test:          7     1.1911       1585        380         72         51      0.118      0.415      0.784      0.611      0.670 
Train:          7     1.1911       6430       1426        248        244      0.146      0.496      0.799      0.657      0.708 
All:          7     1.1911       8026       1795        322        293      0.140      0.476      0.797      0.647      0.700 
Test:          8     1.1894       1581        384         71         52      0.119      0.423      0.782      0.614      0.672 
Train:          8     1.1894       6427       1429        251        241      0.144      0.490      0.799      0.654      0.711 
All:          8     1.1894       8023       1798        325        290      0.139      0.472      0.797      0.644      0.703 
Test:          9     1.1726       1585        380         71         52      0.120      0.423      0.784      0.615      0.688 
Train:          9     1.1726       6433       1423        245        247      0.148      0.502      0.800      0.660      0.724 
All:          9     1.1726       8032       1789        316        299      0.143      0.486      0.798      0.652      0.716 
Test:         10     1.1686       1585        380         70         53      0.122      0.431      0.784      0.619      0.690 
Train:         10     1.1686       6435       1421        243        249      0.149      0.506      0.801      0.663      0.725 
All:         10     1.1686       8035       1786        313        302      0.145      0.491      0.799      0.655      0.718 
Test:         11     1.1685       1585        380         70         53      0.122      0.431      0.784      0.619      0.679 
Train:         11     1.1685       6430       1426        248        244      0.146      0.496      0.799      0.657      0.721 
All:         11     1.1685       8028       1793        320        295      0.141      0.480      0.798      0.649      0.713 
Test:         12     1.1524       1593        372         72         51      0.121      0.415      0.787      0.613      0.677 
Train:         12     1.1524       6428       1428        250        242      0.145      0.492      0.799      0.655      0.720 
All:         12     1.1524       8026       1795        322        293      0.140      0.476      0.797      0.647      0.712 
