# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3192       1591        374         71         52      0.122      0.423      0.787      0.616      0.710 
Train:          1     1.3192       6388       1468        290        202      0.121      0.411      0.789      0.612      0.684 
All:          1     1.3192       7987       1834        361        254      0.122      0.413      0.790      0.613      0.689 
Test:          2     1.2722       1593        372         68         55      0.129      0.447      0.789      0.629      0.700 
Train:          2     1.2722       6378       1478        300        192      0.115      0.390      0.787      0.601      0.682 
All:          2     1.2722       7980       1841        368        247      0.118      0.402      0.788      0.607      0.685 
Test:          3     1.2543       1595        370         67         56      0.131      0.455      0.791      0.633      0.699 
Train:          3     1.2543       6382       1474        296        196      0.117      0.398      0.788      0.605      0.683 
All:          3     1.2543       7984       1837        364        251      0.120      0.408      0.789      0.611      0.686 
Test:          4     1.2514       1594        371         68         55      0.129      0.447      0.790      0.629      0.702 
Train:          4     1.2514       6382       1474        296        196      0.117      0.398      0.788      0.605      0.685 
All:          4     1.2514       7982       1839        366        249      0.119      0.405      0.789      0.609      0.689 
Test:          5     1.2395       1601        364         68         55      0.131      0.447      0.793      0.631      0.710 
Train:          5     1.2395       6386       1470        292        200      0.120      0.407      0.789      0.610      0.690 
All:          5     1.2395       7987       1834        361        254      0.122      0.413      0.790      0.613      0.694 
Test:          6     1.2336       1610        355         66         57      0.138      0.463      0.798      0.641      0.716 
Train:          6     1.2336       6392       1464        286        206      0.123      0.419      0.790      0.616      0.695 
All:          6     1.2336       7996       1825        352        263      0.126      0.428      0.791      0.621      0.699 
Test:          7     1.2327       1614        351         67         56      0.138      0.455      0.800      0.638      0.722 
Train:          7     1.2327       6396       1460        282        210      0.126      0.427      0.791      0.620      0.700 
All:          7     1.2327       8001       1820        347        268      0.128      0.436      0.792      0.625      0.704 
Test:          8     1.2237       1639        326         67         56      0.147      0.455      0.812      0.645      0.727 
Train:          8     1.2237       6396       1460        282        210      0.126      0.427      0.791      0.620      0.704 
All:          8     1.2237       8003       1818        345        270      0.129      0.439      0.793      0.627      0.709 
Test:          9     1.2159       1626        339         64         59      0.148      0.480      0.807      0.654      0.719 
Train:          9     1.2159       6403       1453        275        217      0.130      0.441      0.793      0.628      0.702 
All:          9     1.2159       8010       1811        338        277      0.133      0.450      0.794      0.633      0.705 
Test:         10     1.2075       1627        338         64         59      0.149      0.480      0.807      0.654      0.719 
Train:         10     1.2075       6411       1445        267        225      0.135      0.457      0.795      0.637      0.702 
All:         10     1.2075       8020       1801        328        287      0.137      0.467      0.796      0.642      0.705 
Test:         11     1.1987       1632        333         67         56      0.144      0.455      0.808      0.643      0.714 
Train:         11     1.1987       6403       1453        275        217      0.130      0.441      0.793      0.628      0.694 
All:         11     1.1987       8007       1814        341        274      0.131      0.446      0.794      0.630      0.698 
Test:         12     1.1928       1630        335         63         60      0.152      0.488      0.809      0.659      0.723 
Train:         12     1.1928       6419       1437        259        233      0.140      0.474      0.797      0.645      0.707 
All:         12     1.1928       8027       1794        321        294      0.141      0.478      0.797      0.648      0.710 
Test:         13     1.1897       1628        337         60         63      0.158      0.512      0.810      0.670      0.726 
Train:         13     1.1897       6421       1435        257        235      0.141      0.478      0.797      0.647      0.711 
All:         13     1.1897       8033       1788        315        300      0.144      0.488      0.798      0.653      0.714 
Test:         14     1.1762       1632        333         62         61      0.155      0.496      0.811      0.663      0.736 
Train:         14     1.1762       6427       1429        251        241      0.144      0.490      0.799      0.654      0.718 
All:         14     1.1762       8038       1783        310        305      0.146      0.496      0.799      0.657      0.722 
Test:         15     1.1826       1639        326         65         58      0.151      0.472      0.813      0.653      0.732 
Train:         15     1.1826       6424       1432        254        238      0.143      0.484      0.798      0.651      0.712 
All:         15     1.1826       8032       1789        316        299      0.143      0.486      0.798      0.652      0.716 
Test:         16     1.1777       1640        325         62         61      0.158      0.496      0.815      0.665      0.744 
Train:         16     1.1777       6428       1428        250        242      0.145      0.492      0.799      0.655      0.719 
All:         16     1.1777       8038       1783        310        305      0.146      0.496      0.799      0.657      0.724 
Test:         17     1.1746       1631        334         63         60      0.152      0.488      0.810      0.659      0.747 
Train:         17     1.1746       6427       1429        251        241      0.144      0.490      0.799      0.654      0.721 
All:         17     1.1746       8037       1784        311        304      0.146      0.494      0.799      0.656      0.726 
Test:         18     1.1634       1637        328         64         59      0.152      0.480      0.812      0.656      0.738 
Train:         18     1.1634       6421       1435        257        235      0.141      0.478      0.797      0.647      0.714 
All:         18     1.1634       8031       1790        317        298      0.143      0.485      0.798      0.651      0.719 
Test:         19     1.1592       1625        340         62         61      0.152      0.496      0.807      0.661      0.745 
Train:         19     1.1592       6429       1427        249        243      0.146      0.494      0.799      0.656      0.724 
All:         19     1.1592       8038       1783        310        305      0.146      0.496      0.799      0.657      0.728 
Test:         20     1.1621       1627        338         63         60      0.151      0.488      0.808      0.658      0.741 
Train:         20     1.1621       6423       1433        255        237      0.142      0.482      0.798      0.650      0.725 
All:         20     1.1621       8031       1790        317        298      0.143      0.485      0.798      0.651      0.729 
Test:         21     1.1673       1636        329         62         61      0.156      0.496      0.813      0.664      0.741 
Train:         21     1.1673       6427       1429        251        241      0.144      0.490      0.799      0.654      0.726 
All:         21     1.1673       8036       1785        312        303      0.145      0.493      0.799      0.655      0.729 
Test:         22     1.1684       1632        333         63         60      0.153      0.488      0.810      0.659      0.738 
Train:         22     1.1684       6428       1428        250        242      0.145      0.492      0.799      0.655      0.728 
All:         22     1.1684       8038       1783        310        305      0.146      0.496      0.799      0.657      0.730 
Test:         23      1.166       1642        323         61         62      0.161      0.504      0.816      0.670      0.739 
Train:         23      1.166       6425       1431        253        239      0.143      0.486      0.798      0.652      0.725 
All:         23      1.166       8034       1787        314        301      0.144      0.489      0.799      0.654      0.728 
Test:         24     1.1564       1637        328         63         60      0.155      0.488      0.813      0.660      0.740 
Train:         24     1.1564       6425       1431        253        239      0.143      0.486      0.798      0.652      0.728 
All:         24     1.1564       8036       1785        312        303      0.145      0.493      0.799      0.655      0.730 
Test:         25     1.1433       1638        327         63         60      0.155      0.488      0.813      0.661      0.741 
Train:         25     1.1433       6426       1430        252        240      0.144      0.488      0.799      0.653      0.729 
All:         25     1.1433       8037       1784        311        304      0.146      0.494      0.799      0.656      0.731 
Test:         26      1.154       1622        343         66         57      0.142      0.463      0.804      0.644      0.738 
Train:         26      1.154       6434       1422        244        248      0.149      0.504      0.800      0.662      0.728 
All:         26      1.154       8038       1783        310        305      0.146      0.496      0.799      0.657      0.730 
Test:         27     1.1574       1631        334         67         56      0.144      0.455      0.808      0.643      0.742 
Train:         27     1.1574       6428       1428        250        242      0.145      0.492      0.799      0.655      0.730 
All:         27     1.1574       8038       1783        310        305      0.146      0.496      0.799      0.657      0.732 
Test:         28     1.1577       1641        324         64         59      0.154      0.480      0.814      0.657      0.745 
Train:         28     1.1577       6426       1430        252        240      0.144      0.488      0.799      0.653      0.731 
All:         28     1.1577       8035       1786        313        302      0.145      0.491      0.799      0.655      0.733 
Test:         29     1.1521       1628        337         64         59      0.149      0.480      0.808      0.654      0.742 
