# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
1     1.3443       6321       1535        357        135      0.081      0.274      0.773      0.539      0.539 
2     1.2942       6405       1451        273        219      0.131      0.445      0.793      0.630      0.685 
3     1.2818       6396       1460        282        210      0.126      0.427      0.791      0.620      0.678 
4     1.2714       6398       1458        280        212      0.127      0.431      0.792      0.623      0.678 
5     1.2591       6399       1457        279        213      0.128      0.433      0.792      0.624      0.679 
6     1.2477       6398       1458        280        212      0.127      0.431      0.792      0.623      0.681 
7     1.2382       6397       1459        281        211      0.126      0.429      0.792      0.622      0.682 
8     1.2289       6399       1457        279        213      0.128      0.433      0.792      0.624      0.688 
9     1.2088       6416       1440        262        230      0.138      0.467      0.796      0.642      0.697 
10     1.2065       6420       1436        258        234      0.140      0.476      0.797      0.646      0.707 
11     1.2084       6425       1431        253        239      0.143      0.486      0.798      0.652      0.713 
12     1.1863       6424       1432        254        238      0.143      0.484      0.798      0.651      0.720 
13     1.1761       6424       1432        254        238      0.143      0.484      0.798      0.651      0.721 
14     1.1806       6425       1431        253        239      0.143      0.486      0.798      0.652      0.732 
15     1.1741       6434       1422        244        248      0.149      0.504      0.800      0.662      0.734 
16     1.1642       6411       1445        267        225      0.135      0.457      0.795      0.637      0.726 
17      1.155       6409       1447        269        223      0.134      0.453      0.794      0.635      0.727 
18     1.1625       6414       1442        264        228      0.137      0.463      0.796      0.640      0.732 
19     1.1703       6429       1427        249        243      0.146      0.494      0.799      0.656      0.739 
20     1.1539       6429       1427        249        243      0.146      0.494      0.799      0.656      0.735 
21     1.1545       6434       1422        244        248      0.149      0.504      0.800      0.662      0.736 
22     1.1576       6435       1421        243        249      0.149      0.506      0.801      0.663      0.739 
23     1.1476       6434       1422        244        248      0.149      0.504      0.800      0.662      0.742 
24     1.1446       6434       1422        244        248      0.149      0.504      0.800      0.662      0.741 
25     1.1428       6430       1426        248        244      0.146      0.496      0.799      0.657      0.745 
26     1.1504       6429       1427        249        243      0.146      0.494      0.799      0.656      0.747 
27     1.1407       6431       1425        247        245      0.147      0.498      0.800      0.658      0.748 
28     1.1346       6431       1425        247        245      0.147      0.498      0.800      0.658      0.745 
29     1.1399       6431       1425        247        245      0.147      0.498      0.800      0.658      0.748 
30     1.1387       6430       1426        248        244      0.146      0.496      0.799      0.657      0.749 
31     1.1259       6434       1422        244        248      0.149      0.504      0.800      0.662      0.749 
32     1.1283       6435       1421        243        249      0.149      0.506      0.801      0.663      0.749 
33     1.1204       6438       1418        240        252      0.151      0.512      0.801      0.666      0.747 
34     1.1251       6437       1419        241        251      0.150      0.510      0.801      0.665      0.747 
35     1.1331       6440       1416        238        254      0.152      0.516      0.802      0.668      0.749 
36     1.1197       6434       1422        244        248      0.149      0.504      0.800      0.662      0.749 
37     1.1262       6439       1417        239        253      0.151      0.514      0.802      0.667      0.748 
38     1.1267       6436       1420        242        250      0.150      0.508      0.801      0.664      0.752 
39     1.1292       6439       1417        239        253      0.151      0.514      0.802      0.667      0.754 
40     1.1111       6441       1415        237        255      0.153      0.518      0.802      0.669      0.754 
41     1.1068       6432       1424        246        246      0.147      0.500      0.800      0.659      0.756 
42     1.1331       6434       1422        244        248      0.149      0.504      0.800      0.662      0.751 
43     1.1546       6444       1412        234        258      0.154      0.524      0.803      0.672      0.759 
44     1.1161       6443       1413        235        257      0.154      0.522      0.803      0.671      0.753 
45     1.1242       6447       1409        231        261      0.156      0.530      0.804      0.676      0.758 
46     1.1289       6446       1410        232        260      0.156      0.528      0.803      0.674      0.761 
47      1.118       6449       1407        229        263      0.157      0.535      0.804      0.678      0.761 
48     1.1059       6447       1409        231        261      0.156      0.530      0.804      0.676      0.760 
49      1.105       6446       1410        232        260      0.156      0.528      0.803      0.674      0.760 
50     1.1221       6447       1409        231        261      0.156      0.530      0.804      0.676      0.762 
51     1.1023       6450       1406        228        264      0.158      0.537      0.804      0.679      0.764 
52       1.11       6448       1408        230        262      0.157      0.533      0.804      0.677      0.762 
53     1.1118       6450       1406        228        264      0.158      0.537      0.804      0.679      0.761 
