# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.9604       1537        428        112         11      0.025      0.089      0.741      0.436      0.385 
Train:          1     1.9604       6234       1622        444         48      0.029      0.098      0.753      0.446      0.407 
All:          1     1.9604       7791       2030        557         58      0.028      0.094      0.752      0.444      0.403 
Test:          2     1.7131       1526        439        111         12      0.027      0.098      0.737      0.437      0.412 
Train:          2     1.7131       6242       1614        436         56      0.034      0.114      0.754      0.454      0.431 
All:          2     1.7131       7799       2022        549         66      0.032      0.107      0.754      0.451      0.427 
Test:          3     1.5892       1529        436        106         17      0.038      0.138      0.740      0.458      0.446 
Train:          3     1.5892       6266       1590        412         80      0.048      0.163      0.760      0.480      0.456 
All:          3     1.5892       7827       1994        521         94      0.045      0.153      0.759      0.475      0.454 
Test:          4     1.5104       1542        423        105         18      0.041      0.146      0.747      0.466      0.475 
Train:          4     1.5104       6274       1582        404         88      0.053      0.179      0.762      0.489      0.489 
All:          4     1.5104       7839       1982        509        106      0.051      0.172      0.761      0.485      0.486 
Test:          5     1.4238       1548        417         97         26      0.059      0.211      0.754      0.500      0.503 
Train:          5     1.4238       6275       1581        403         89      0.053      0.181      0.762      0.490      0.524 
All:          5     1.4238       7847       1974        501        114      0.055      0.185      0.763      0.492      0.520 
Test:          6      1.361       1555        410         95         28      0.064      0.228      0.758      0.509      0.536 
Train:          6      1.361       6292       1564        386        106      0.063      0.215      0.766      0.508      0.551 
All:          6      1.361       7867       1954        481        134      0.064      0.218      0.767      0.509      0.548 
Test:          7     1.3403       1558        407         91         32      0.073      0.260      0.761      0.527      0.571 
Train:          7     1.3403       6302       1554        376        116      0.069      0.236      0.769      0.519      0.579 
All:          7     1.3403       7879       1942        469        146      0.070      0.237      0.769      0.520      0.577 
Test:          8     1.3184       1564        401         91         32      0.074      0.260      0.764      0.528      0.600 
Train:          8     1.3184       6313       1543        365        127      0.076      0.258      0.771      0.531      0.602 
All:          8     1.3184       7888       1933        460        155      0.074      0.252      0.771      0.528      0.602 
Test:          9     1.3005       1568        397         85         38      0.087      0.309      0.769      0.553      0.623 
Train:          9     1.3005       6317       1539        361        131      0.078      0.266      0.772      0.535      0.623 
All:          9     1.3005       7901       1920        447        168      0.080      0.273      0.773      0.539      0.623 
Test:         10     1.3139       1579        386         84         39      0.092      0.317      0.775      0.560      0.643 
Train:         10     1.3139       6335       1521        343        149      0.089      0.303      0.777      0.555      0.642 
All:         10     1.3139       7920       1901        428        187      0.090      0.304      0.777      0.555      0.643 
Test:         11     1.2936       1577        388         82         41      0.096      0.333      0.775      0.568      0.659 
Train:         11     1.2936       6346       1510        332        160      0.096      0.325      0.779      0.566      0.655 
All:         11     1.2936       7933       1888        415        200      0.096      0.325      0.779      0.566      0.656 
Test:         12     1.2806       1577        388         80         43      0.100      0.350      0.776      0.576      0.671 
Train:         12     1.2806       6356       1500        322        170      0.102      0.346      0.782      0.577      0.664 
All:         12     1.2806       7943       1878        405        210      0.101      0.341      0.781      0.575      0.665 
Test:         13     1.2863       1573        392         74         49      0.111      0.398      0.777      0.599      0.679 
Train:         13     1.2863       6355       1501        323        169      0.101      0.343      0.782      0.576      0.670 
All:         13     1.2863       7950       1871        398        217      0.104      0.353      0.783      0.581      0.672 
Test:         14     1.2744       1574        391         76         47      0.107      0.382      0.776      0.592      0.684 
Train:         14     1.2744       6355       1501        323        169      0.101      0.343      0.782      0.576      0.675 
All:         14     1.2744       7946       1875        402        213      0.102      0.346      0.782      0.578      0.677 
Test:         15     1.2617       1575        390         77         46      0.106      0.374      0.776      0.588      0.687 
Train:         15     1.2617       6358       1498        320        172      0.103      0.350      0.782      0.579      0.678 
All:         15     1.2617       7948       1873        400        215      0.103      0.350      0.782      0.579      0.680 
Test:         16      1.263       1572        393         78         45      0.103      0.366      0.774      0.583      0.690 
Train:         16      1.263       6358       1498        320        172      0.103      0.350      0.782      0.579      0.681 
All:         16      1.263       7947       1874        401        214      0.102      0.348      0.782      0.579      0.683 
Test:         17     1.2583       1570        395         77         46      0.104      0.374      0.774      0.586      0.691 
Train:         17     1.2583       6359       1497        319        173      0.104      0.352      0.782      0.581      0.683 
All:         17     1.2583       7950       1871        398        217      0.104      0.353      0.783      0.581      0.685 
Test:         18      1.255       1571        394         76         47      0.107      0.382      0.775      0.591      0.691 
Train:         18      1.255       6362       1494        316        176      0.105      0.358      0.783      0.584      0.685 
All:         18      1.255       7951       1870        397        218      0.104      0.354      0.783      0.582      0.686 
Test:         19     1.2428       1568        397         77         46      0.104      0.374      0.773      0.586      0.690 
Train:         19     1.2428       6362       1494        316        176      0.105      0.358      0.783      0.584      0.686 
All:         19     1.2428       7951       1870        397        218      0.104      0.354      0.783      0.582      0.686 
Test:         20     1.2448       1571        394         80         43      0.098      0.350      0.773      0.575      0.689 
Train:         20     1.2448       6365       1491        313        179      0.107      0.364      0.784      0.587      0.686 
All:         20     1.2448       7952       1869        396        219      0.105      0.356      0.783      0.583      0.686 
Test:         21      1.234       1568        397         80         43      0.098      0.350      0.772      0.574      0.687 
Train:         21      1.234       6366       1490        312        180      0.108      0.366      0.784      0.588      0.686 
All:         21      1.234       7954       1867        394        221      0.106      0.359      0.783      0.585      0.686 
Test:         22     1.2283       1567        398         81         42      0.095      0.341      0.771      0.569      0.685 
Train:         22     1.2283       6367       1489        311        181      0.108      0.368      0.784      0.589      0.685 
All:         22     1.2283       7953       1868        395        220      0.105      0.358      0.783      0.584      0.685 
Test:         23     1.2305       1568        397         80         43      0.098      0.350      0.772      0.574      0.683 
Train:         23     1.2305       6369       1487        309        183      0.110      0.372      0.785      0.591      0.685 
All:         23     1.2305       7957       1864        391        224      0.107      0.364      0.784      0.587      0.684 
Test:         24     1.2206       1572        393         82         41      0.094      0.333      0.773      0.567      0.682 
Train:         24     1.2206       6367       1489        311        181      0.108      0.368      0.784      0.589      0.684 
All:         24     1.2206       7953       1868        395        220      0.105      0.358      0.783      0.584      0.684 
Test:         25     1.2129       1574        391         82         41      0.095      0.333      0.773      0.567      0.681 
Train:         25     1.2129       6367       1489        311        181      0.108      0.368      0.784      0.589      0.684 
All:         25     1.2129       7953       1868        395        220      0.105      0.358      0.783      0.584      0.683 
Test:         26     1.2147       1572        393         82         41      0.094      0.333      0.773      0.567      0.681 
Train:         26     1.2147       6368       1488        310        182      0.109      0.370      0.785      0.590      0.684 
All:         26     1.2147       7955       1866        393        222      0.106      0.361      0.784      0.585      0.684 
Test:         27     1.2132       1566        399         79         44      0.099      0.358      0.771      0.577      0.682 
Train:         27     1.2132       6368       1488        310        182      0.109      0.370      0.785      0.590      0.685 
All:         27     1.2132       7956       1865        392        223      0.107      0.363      0.784      0.586      0.684 
Test:         28     1.2109       1569        396         78         45      0.102      0.366      0.773      0.582      0.684 
Train:         28     1.2109       6366       1490        312        180      0.108      0.366      0.784      0.588      0.686 
All:         28     1.2109       7956       1865        392        223      0.107      0.363      0.784      0.586      0.685 
Test:         29     1.2181       1574        391         78         45      0.103      0.366      0.775      0.583      0.687 
Train:         29     1.2181       6368       1488        310        182      0.109      0.370      0.785      0.590      0.687 
All:         29     1.2181       7957       1864        391        224      0.107      0.364      0.784      0.587      0.687 
Test:         30     1.2025       1580        385         78         45      0.105      0.366      0.778      0.585      0.689 
Train:         30     1.2025       6371       1485        307        185      0.111      0.376      0.785      0.593      0.689 
All:         30     1.2025       7963       1858        385        230      0.110      0.374      0.785      0.592      0.689 
Test:         31      1.204       1575        390         77         46      0.106      0.374      0.776      0.588      0.691 
Train:         31      1.204       6373       1483        305        187      0.112      0.380      0.786      0.596      0.690 
All:         31      1.204       7963       1858        385        230      0.110      0.374      0.785      0.592      0.690 
Test:         32     1.2053       1577        388         78         45      0.104      0.366      0.777      0.584      0.694 
Train:         32     1.2053       6374       1482        304        188      0.113      0.382      0.786      0.597      0.691 
