# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3214       1593        372         82         41      0.099      0.333      0.783      0.572      0.611 
Train:          1     1.3214       6348       1508        330        162      0.097      0.329      0.780      0.569      0.644 
All:          1     1.3214       7936       1885        412        203      0.097      0.330      0.780      0.569      0.637 
Test:          2     1.2873       1602        363         78         45      0.110      0.366      0.789      0.591      0.618 
Train:          2     1.2873       6356       1500        322        170      0.102      0.346      0.782      0.577      0.653 
All:          2     1.2873       7949       1872        399        216      0.103      0.351      0.782      0.580      0.646 
Test:          3       1.26       1601        364         80         43      0.106      0.350      0.787      0.582      0.621 
Train:          3       1.26       6358       1498        320        172      0.103      0.350      0.782      0.579      0.657 
All:          3       1.26       7949       1872        399        216      0.103      0.351      0.782      0.580      0.650 
Test:          4       1.25       1602        363         77         46      0.112      0.374      0.789      0.595      0.626 
Train:          4       1.25       6359       1497        319        173      0.104      0.352      0.782      0.581      0.662 
All:          4       1.25       7953       1868        395        220      0.105      0.358      0.783      0.584      0.655 
Test:          5     1.2332       1590        375         70         53      0.124      0.431      0.787      0.620      0.637 
Train:          5     1.2332       6394       1462        284        208      0.125      0.423      0.791      0.618      0.676 
All:          5     1.2332       7993       1828        355        260      0.125      0.423      0.791      0.618      0.668 
Test:          6     1.2158       1601        364         70         53      0.127      0.431      0.792      0.623      0.649 
Train:          6     1.2158       6402       1454        276        216      0.129      0.439      0.793      0.627      0.692 
All:          6     1.2158       8002       1819        346        269      0.129      0.437      0.793      0.626      0.683 
Test:          7     1.2031       1603        362         71         52      0.126      0.423      0.793      0.619      0.651 
Train:          7     1.2031       6406       1450        272        220      0.132      0.447      0.794      0.631      0.695 
All:          7     1.2031       8006       1815        342        273      0.131      0.444      0.793      0.630      0.686 
Test:          8     1.1983       1606        359         71         52      0.127      0.423      0.794      0.620      0.657 
Train:          8     1.1983       6406       1450        272        220      0.132      0.447      0.794      0.631      0.701 
All:          8     1.1983       8005       1816        343        272      0.130      0.442      0.793      0.629      0.693 
Test:          9     1.2037       1615        350         68         55      0.136      0.447      0.800      0.635      0.672 
Train:          9     1.2037       6426       1430        252        240      0.144      0.488      0.799      0.653      0.718 
All:          9     1.2037       8029       1792        319        296      0.142      0.481      0.798      0.649      0.709 
Test:         10     1.1927       1622        343         67         56      0.140      0.455      0.804      0.640      0.674 
Train:         10     1.1927       6429       1427        249        243      0.146      0.494      0.799      0.656      0.719 
All:         10     1.1927       8033       1788        315        300      0.144      0.488      0.798      0.653      0.710 
Test:         11      1.177       1615        350         72         51      0.127      0.415      0.798      0.618      0.676 
Train:         11      1.177       6425       1431        253        239      0.143      0.486      0.798      0.652      0.721 
All:         11      1.177       8025       1796        323        292      0.140      0.475      0.797      0.646      0.712 
Test:         12     1.1753       1612        353         70         53      0.131      0.431      0.797      0.626      0.686 
Train:         12     1.1753       6433       1423        245        247      0.148      0.502      0.800      0.660      0.731 
All:         12     1.1753       8035       1786        313        302      0.145      0.491      0.799      0.655      0.722 
Test:         13     1.1784       1612        353         69         54      0.133      0.439      0.798      0.630      0.687 
Train:         13     1.1784       6434       1422        244        248      0.149      0.504      0.800      0.662      0.733 
All:         13     1.1784       8037       1784        311        304      0.146      0.494      0.799      0.656      0.724 
Test:         14     1.1748       1617        348         69         54      0.134      0.439      0.800      0.631      0.686 
Train:         14     1.1748       6438       1418        240        252      0.151      0.512      0.801      0.666      0.733 
All:         14     1.1748       8040       1781        308        307      0.147      0.499      0.800      0.659      0.724 
Test:         15     1.1561       1614        351         69         54      0.133      0.439      0.799      0.630      0.695 
Train:         15     1.1561       6439       1417        239        253      0.151      0.514      0.802      0.667      0.742 
All:         15     1.1561       8040       1781        308        307      0.147      0.499      0.800      0.659      0.732 
Test:         16     1.1619       1619        346         70         53      0.133      0.431      0.801      0.627      0.695 
Train:         16     1.1619       6438       1418        240        252      0.151      0.512      0.801      0.666      0.743 
