# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7639       1573        392         75         48      0.109      0.390      0.776      0.595      0.660 
Train:          1     1.7639       6374       1482        304        188      0.113      0.382      0.786      0.597      0.673 
All:          1     1.7639       7968       1853        380        235      0.113      0.382      0.786      0.597      0.670 
Test:          2     1.5326       1576        389         77         46      0.106      0.374      0.777      0.588      0.667 
Train:          2     1.5326       6377       1479        301        191      0.114      0.388      0.787      0.600      0.681 
All:          2     1.5326       7968       1853        380        235      0.113      0.382      0.786      0.597      0.678 
Test:          3     1.3724       1589        376         72         51      0.119      0.415      0.785      0.612      0.676 
Train:          3     1.3724       6399       1457        279        213      0.128      0.433      0.792      0.624      0.679 
All:          3     1.3724       7996       1825        352        263      0.126      0.428      0.791      0.621      0.679 
Test:          4      1.307       1583        382         72         51      0.118      0.415      0.783      0.610      0.676 
Train:          4      1.307       6390       1466        288        204      0.122      0.415      0.790      0.614      0.663 
All:          4      1.307       7987       1834        361        254      0.122      0.413      0.790      0.613      0.666 
Test:          5     1.3383       1583        382         73         50      0.116      0.407      0.782      0.606      0.666 
Train:          5     1.3383       6375       1481        303        189      0.113      0.384      0.786      0.598      0.642 
All:          5     1.3383       7969       1852        379        236      0.113      0.384      0.786      0.598      0.647 
Test:          6     1.2802       1591        374         80         43      0.103      0.350      0.783      0.580      0.654 
Train:          6     1.2802       6366       1490        312        180      0.108      0.366      0.784      0.588      0.623 
All:          6     1.2802       7956       1865        392        223      0.107      0.363      0.784      0.586      0.629 
Test:          7     1.2938       1583        382         82         41      0.097      0.333      0.778      0.569      0.653 
Train:          7     1.2938       6364       1492        314        178      0.107      0.362      0.784      0.586      0.617 
All:          7     1.2938       7952       1869        396        219      0.105      0.356      0.783      0.583      0.625 
Test:          8     1.2856       1598        367         84         39      0.096      0.317      0.784      0.565      0.666 
Train:          8     1.2856       6362       1494        316        176      0.105      0.358      0.783      0.584      0.624 
All:          8     1.2856       7948       1873        400        215      0.103      0.350      0.782      0.579      0.632 
Test:          9     1.2711       1604        361         79         44      0.109      0.358      0.789      0.587      0.679 
Train:          9     1.2711       6361       1495        317        175      0.105      0.356      0.783      0.583      0.636 
All:          9     1.2711       7955       1866        393        222      0.106      0.361      0.784      0.585      0.644 
Test:         10     1.2616       1606        359         77         46      0.114      0.374      0.791      0.596      0.690 
Train:         10     1.2616       6369       1487        309        183      0.110      0.372      0.785      0.591      0.648 
All:         10     1.2616       7963       1858        385        230      0.110      0.374      0.785      0.592      0.656 
Test:         11     1.2428       1601        364         78         45      0.110      0.366      0.788      0.590      0.700 
Train:         11     1.2428       6378       1478        300        192      0.115      0.390      0.787      0.601      0.658 
All:         11     1.2428       7972       1849        376        239      0.114      0.389      0.787      0.600      0.666 
Test:         12     1.2287       1596        369         74         49      0.117      0.398      0.788      0.605      0.707 
Train:         12     1.2287       6386       1470        292        200      0.120      0.407      0.789      0.610      0.667 
All:         12     1.2287       7982       1839        366        249      0.119      0.405      0.789      0.609      0.675 
Test:         13     1.2314       1599        366         69         54      0.129      0.439      0.792      0.626      0.712 
Train:         13     1.2314       6391       1465        287        205      0.123      0.417      0.790      0.615      0.675 
All:         13     1.2314       7992       1829        356        259      0.124      0.421      0.791      0.617      0.682 
Test:         14     1.2319       1605        360         69         54      0.130      0.439      0.795      0.628      0.716 
Train:         14     1.2319       6393       1463        285        207      0.124      0.421      0.791      0.617      0.682 
All:         14     1.2319       7994       1827        354        261      0.125      0.424      0.791      0.619      0.689 
Test:         15     1.2197       1602        363         69         54      0.129      0.439      0.793      0.627      0.719 
Train:         15     1.2197       6392       1464        286        206      0.123      0.419      0.790      0.616      0.689 
All:         15     1.2197       7993       1828        355        260      0.125      0.423      0.791      0.618      0.695 
Test:         16     1.2245       1603        362         68         55      0.132      0.447      0.794      0.631      0.722 
