# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.0346       1536        429        114          9      0.021      0.073      0.740      0.427      0.359 
Train:          1     2.0346       6241       1615        437         55      0.033      0.112      0.754      0.453      0.387 
All:          1     2.0346       7797       2024        551         64      0.031      0.104      0.753      0.449      0.382 
Test:          2     2.3504       1562        403         92         31      0.071      0.252      0.763      0.523      0.521 
Train:          2     2.3504       6319       1537        359        133      0.080      0.270      0.773      0.537      0.547 
All:          2     2.3504       7895       1926        453        162      0.078      0.263      0.772      0.534      0.542 
Test:          3     1.4379       1585        380         71         52      0.120      0.423      0.784      0.615      0.703 
Train:          3     1.4379       6410       1446        268        224      0.134      0.455      0.795      0.636      0.711 
All:          3     1.4379       8005       1816        343        272      0.130      0.442      0.793      0.629      0.709 
Test:          4     1.2236       1586        379         65         58      0.133      0.472      0.787      0.639      0.735 
Train:          4     1.2236       6427       1429        251        241      0.144      0.490      0.799      0.654      0.738 
All:          4     1.2236       8028       1793        320        295      0.141      0.480      0.798      0.649      0.737 
Test:          5     1.3817       1585        380         63         60      0.136      0.488      0.788      0.647      0.736 
Train:          5     1.3817       6430       1426        248        244      0.146      0.496      0.799      0.657      0.739 
All:          5     1.3817       8032       1789        316        299      0.143      0.486      0.798      0.652      0.738 
Test:          6     1.4016       1588        377         68         55      0.127      0.447      0.787      0.628      0.727 
Train:          6     1.4016       6426       1430        252        240      0.144      0.488      0.799      0.653      0.734 
All:          6     1.4016       8028       1793        320        295      0.141      0.480      0.798      0.649      0.733 
Test:          7     1.3014       1580        385         69         54      0.123      0.439      0.783      0.622      0.712 
Train:          7     1.3014       6412       1444        266        226      0.135      0.459      0.795      0.638      0.724 
All:          7     1.3014       8012       1809        336        279      0.134      0.454      0.794      0.635      0.721 
Test:          8     1.2172       1587        378         69         54      0.125      0.439      0.786      0.623      0.693 
Train:          8     1.2172       6404       1452        274        218      0.131      0.443      0.793      0.629      0.710 
All:          8     1.2172       8003       1818        345        270      0.129      0.439      0.793      0.627      0.706 
Test:          9     1.1894       1591        374         75         48      0.114      0.390      0.785      0.600      0.678 
Train:          9     1.1894       6393       1463        285        207      0.124      0.421      0.791      0.617      0.697 
All:          9     1.1894       7988       1833        360        255      0.122      0.415      0.790      0.614      0.693 
Test:         10     1.2172       1596        369         74         49      0.117      0.398      0.788      0.605      0.671 
Train:         10     1.2172       6395       1461        283        209      0.125      0.425      0.791      0.619      0.692 
All:         10     1.2172       7991       1830        357        258      0.124      0.420      0.790      0.617      0.688 
Test:         11     1.2299       1594        371         74         49      0.117      0.398      0.787      0.605      0.673 
Train:         11     1.2299       6399       1457        279        213      0.128      0.433      0.792      0.624      0.695 
All:         11     1.2299       7995       1826        353        262      0.125      0.426      0.791      0.620      0.691 
Test:         12     1.2353       1590        375         73         50      0.118      0.407      0.785      0.608      0.684 
Train:         12     1.2353       6405       1451        273        219      0.131      0.445      0.793      0.630      0.706 
All:         12     1.2353       8000       1821        348        267      0.128      0.434      0.792      0.624      0.701 
Test:         13      1.216       1602        363         70         53      0.127      0.431      0.793      0.623      0.702 
Train:         13      1.216       6413       1443        265        227      0.136      0.461      0.795      0.639      0.721 
All:         13      1.216       8013       1808        335        280      0.134      0.455      0.795      0.636      0.717 
Test:         14     1.1708       1599        366         64         59      0.139      0.480      0.794      0.647      0.721 
Train:         14     1.1708       6426       1430        252        240      0.144      0.488      0.799      0.653      0.736 
All:         14     1.1708       8031       1790        317        298      0.143      0.485      0.798      0.651      0.733 
Test:         15     1.1446       1603        362         60         63      0.148      0.512      0.798      0.664      0.738 
Train:         15     1.1446       6445       1411        233        259      0.155      0.526      0.803      0.673      0.746 
All:         15     1.1446       8055       1766        293        322      0.154      0.524      0.803      0.672      0.745 
Test:         16     1.1435       1606        359         59         64      0.151      0.520      0.800      0.669      0.746 
Train:         16     1.1435       6448       1408        230        262      0.157      0.533      0.804      0.677      0.752 
All:         16     1.1435       8059       1762        289        326      0.156      0.530      0.803      0.675      0.751 
Test:         17     1.1596       1612        353         60         63      0.151      0.512      0.802      0.666      0.749 
Train:         17     1.1596       6449       1407        229        263      0.157      0.535      0.804      0.678      0.754 
All:         17     1.1596       8060       1761        288        327      0.157      0.532      0.804      0.676      0.753 
Test:         18     1.1603       1612        353         61         62      0.149      0.504      0.802      0.662      0.747 
Train:         18     1.1603       6450       1406        228        264      0.158      0.537      0.804      0.679      0.755 
All:         18     1.1603       8060       1761        288        327      0.157      0.532      0.804      0.676      0.754 
Test:         19     1.1593       1607        358         59         64      0.152      0.520      0.800      0.669      0.743 
Train:         19     1.1593       6448       1408        230        262      0.157      0.533      0.804      0.677      0.755 
All:         19     1.1593       8058       1763        290        325      0.156      0.528      0.803      0.674      0.753 
Test:         20     1.1298       1599        366         60         63      0.147      0.512      0.796      0.663      0.737 
Train:         20     1.1298       6446       1410        232        260      0.156      0.528      0.803      0.674      0.753 
All:         20     1.1298       8054       1767        294        321      0.154      0.522      0.803      0.671      0.750 
Test:         21     1.1343       1601        364         61         62      0.146      0.504      0.796      0.659      0.732 
Train:         21     1.1343       6444       1412        234        258      0.154      0.524      0.803      0.672      0.751 
All:         21     1.1343       8053       1768        295        320      0.153      0.520      0.802      0.670      0.747 
Test:         22     1.1348       1602        363         61         62      0.146      0.504      0.797      0.660      0.730 
Train:         22     1.1348       6446       1410        232        260      0.156      0.528      0.803      0.674      0.751 
All:         22     1.1348       8054       1767        294        321      0.154      0.522      0.803      0.671      0.747 
Test:         23     1.1396       1604        361         60         63      0.149      0.512      0.798      0.664      0.733 
