# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: sage.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4099       1597        368         94         29      0.073      0.236      0.779      0.524      0.521 
Train:          1     1.4099       6313       1543        365        127      0.076      0.258      0.771      0.531      0.523 
All:          1     1.4099       7889       1932        459        156      0.075      0.254      0.771      0.528      0.522 
Test:          2     1.3995       1582        383         85         38      0.090      0.309      0.776      0.557      0.552 
Train:          2     1.3995       6344       1512        334        158      0.095      0.321      0.779      0.564      0.561 
All:          2     1.3995       7929       1892        419        196      0.094      0.319      0.779      0.563      0.559 
Test:          3      1.351       1575        390         81         42      0.097      0.341      0.774      0.571      0.571 
Train:          3      1.351       6361       1495        317        175      0.105      0.356      0.783      0.583      0.593 
All:          3      1.351       7949       1872        399        216      0.103      0.351      0.782      0.580      0.588 
Test:          4      1.316       1579        386         82         41      0.096      0.333      0.776      0.568      0.581 
Train:          4      1.316       6369       1487        309        183      0.110      0.372      0.785      0.591      0.615 
All:          4      1.316       7957       1864        391        224      0.107      0.364      0.784      0.587      0.608 
Test:          5     1.3035       1576        389         79         44      0.102      0.358      0.776      0.580      0.590 
Train:          5     1.3035       6374       1482        304        188      0.113      0.382      0.786      0.597      0.631 
All:          5     1.3035       7965       1856        383        232      0.111      0.377      0.785      0.594      0.623 
Test:          6     1.2783       1579        386         79         44      0.102      0.358      0.777      0.581      0.598 
Train:          6     1.2783       6386       1470        292        200      0.120      0.407      0.789      0.610      0.642 
All:          6     1.2783       7974       1847        374        241      0.115      0.392      0.787      0.602      0.634 
Test:          7     1.2797       1569        396         77         46      0.104      0.374      0.773      0.586      0.604 
Train:          7     1.2797       6388       1468        290        202      0.121      0.411      0.789      0.612      0.649 
All:          7     1.2797       7976       1845        372        243      0.116      0.395      0.788      0.604      0.640 
Test:          8     1.2692       1568        397         77         46      0.104      0.374      0.773      0.586      0.613 
Train:          8     1.2692       6396       1460        282        210      0.126      0.427      0.791      0.620      0.659 
All:          8     1.2692       7988       1833        360        255      0.122      0.415      0.790      0.614      0.650 
Test:          9     1.2608       1569        396         74         49      0.110      0.398      0.775      0.598      0.626 
Train:          9     1.2608       6398       1458        280        212      0.127      0.431      0.792      0.623      0.673 
All:          9     1.2608       7989       1832        359        256      0.123      0.416      0.790      0.615      0.663 
Test:         10      1.238       1570        395         72         51      0.114      0.415      0.776      0.607      0.635 
Train:         10      1.238       6403       1453        275        217      0.130      0.441      0.793      0.628      0.684 
All:         10      1.238       8000       1821        348        267      0.128      0.434      0.792      0.624      0.674 
Test:         11     1.2452       1557        408         71         52      0.113      0.423      0.771      0.608      0.643 
Train:         11     1.2452       6404       1452        274        218      0.131      0.443      0.793      0.629      0.694 
All:         11     1.2452       7998       1823        350        265      0.127      0.431      0.792      0.623      0.684 
Test:         12      1.243       1561        404         71         52      0.114      0.423      0.773      0.609      0.648 
Train:         12      1.243       6408       1448        270        222      0.133      0.451      0.794      0.633      0.701 
All:         12      1.243       8005       1816        343        272      0.130      0.442      0.793      0.629      0.690 
Test:         13     1.2397       1565        400         70         53      0.117      0.431      0.775      0.614      0.651 
Train:         13     1.2397       6410       1446        268        224      0.134      0.455      0.795      0.636      0.704 
All:         13     1.2397       8007       1814        341        274      0.131      0.446      0.794      0.630      0.693 
Test:         14     1.2394       1567        398         70         53      0.118      0.431      0.776      0.614      0.652 
Train:         14     1.2394       6410       1446        268        224      0.134      0.455      0.795      0.636      0.706 
All:         14     1.2394       8007       1814        341        274      0.131      0.446      0.794      0.630      0.695 
Test:         15     1.2346       1570        395         71         52      0.116      0.423      0.777      0.611      0.655 
Train:         15     1.2346       6413       1443        265        227      0.136      0.461      0.795      0.639      0.709 
All:         15     1.2346       8011       1810        337        278      0.133      0.452      0.794      0.634      0.698 
Test:         16     1.2032       1567        398         71         52      0.116      0.423      0.775      0.610      0.659 
Train:         16     1.2032       6418       1438        260        232      0.139      0.472      0.797      0.644      0.713 
All:         16     1.2032       8013       1808        335        280      0.134      0.455      0.795      0.636      0.702 
Test:         17     1.2204       1565        400         69         54      0.119      0.439      0.775      0.618      0.665 
Train:         17     1.2204       6424       1432        254        238      0.143      0.484      0.798      0.651      0.720 
All:         17     1.2204       8022       1799        326        289      0.138      0.470      0.796      0.643      0.709 
Test:         18     1.2182       1571        394         68         55      0.122      0.447      0.779      0.623      0.671 
Train:         18     1.2182       6423       1433        255        237      0.142      0.482      0.798      0.650      0.726 
All:         18     1.2182       8023       1798        325        290      0.139      0.472      0.797      0.644      0.714 
Test:         19     1.2102       1573        392         70         53      0.119      0.431      0.779      0.616      0.676 
Train:         19     1.2102       6425       1431        253        239      0.143      0.486      0.798      0.652      0.730 
All:         19     1.2102       8021       1800        327        288      0.138      0.468      0.796      0.643      0.719 
Test:         20     1.1888       1566        399         69         54      0.119      0.439      0.776      0.618      0.679 
