# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3207       1588        377         62         61      0.139      0.496      0.790      0.652      0.725 
Train:          1     1.3207       6400       1456        278        214      0.128      0.435      0.792      0.625      0.680 
All:          1     1.3207       8008       1813        340        275      0.132      0.447      0.794      0.631      0.689 
Test:          2     1.2943       1582        383         60         63      0.141      0.512      0.788      0.659      0.729 
Train:          2     1.2943       6403       1453        275        217      0.130      0.441      0.793      0.628      0.681 
All:          2     1.2943       8010       1811        338        277      0.133      0.450      0.794      0.633      0.691 
Test:          3     1.2913       1584        381         59         64      0.144      0.520      0.789      0.663      0.724 
Train:          3     1.2913       6405       1451        273        219      0.131      0.445      0.793      0.630      0.682 
All:          3     1.2913       8011       1810        337        278      0.133      0.452      0.794      0.634      0.690 
Test:          4     1.2697       1585        380         61         62      0.140      0.504      0.789      0.655      0.712 
Train:          4     1.2697       6399       1457        279        213      0.128      0.433      0.792      0.624      0.681 
All:          4     1.2697       8008       1813        340        275      0.132      0.447      0.794      0.631      0.687 
Test:          5     1.2617       1584        381         61         62      0.140      0.504      0.788      0.655      0.711 
Train:          5     1.2617       6400       1456        278        214      0.128      0.435      0.792      0.625      0.682 
All:          5     1.2617       8007       1814        341        274      0.131      0.446      0.794      0.630      0.688 
Test:          6     1.2566       1587        378         62         61      0.139      0.496      0.789      0.652      0.720 
Train:          6     1.2566       6403       1453        275        217      0.130      0.441      0.793      0.628      0.687 
All:          6     1.2566       8009       1812        339        276      0.132      0.449      0.794      0.632      0.694 
Test:          7     1.2453       1574        391         59         64      0.141      0.520      0.784      0.661      0.728 
Train:          7     1.2453       6407       1449        271        221      0.132      0.449      0.794      0.632      0.691 
All:          7     1.2453       8017       1804        331        284      0.136      0.462      0.795      0.639      0.699 
Test:          8     1.2311       1569        396         60         63      0.137      0.512      0.782      0.655      0.733 
Train:          8     1.2311       6408       1448        270        222      0.133      0.451      0.794      0.633      0.694 
All:          8     1.2311       8015       1806        333        282      0.135      0.459      0.795      0.637      0.702 
Test:          9     1.2211       1565        400         59         64      0.138      0.520      0.780      0.658      0.736 
Train:          9     1.2211       6411       1445        267        225      0.135      0.457      0.795      0.637      0.696 
All:          9     1.2211       8015       1806        333        282      0.135      0.459      0.795      0.637      0.704 
Test:         10     1.2112       1569        396         60         63      0.137      0.512      0.782      0.655      0.736 
Train:         10     1.2112       6409       1447        269        223      0.134      0.453      0.794      0.635      0.699 
All:         10     1.2112       8016       1805        332        283      0.136      0.460      0.795      0.638      0.706 
Test:         11     1.1996       1567        398         59         64      0.139      0.520      0.781      0.659      0.735 
Train:         11     1.1996       6413       1443        265        227      0.136      0.461      0.795      0.639      0.703 
All:         11     1.1996       8019       1802        329        286      0.137      0.465      0.796      0.641      0.709 
Test:         12     1.1923       1570        395         59         64      0.139      0.520      0.783      0.660      0.737 
Train:         12     1.1923       6410       1446        268        224      0.134      0.455      0.795      0.636      0.706 
All:         12     1.1923       8019       1802        329        286      0.137      0.465      0.796      0.641      0.712 
Test:         13     1.1865       1568        397         59         64      0.139      0.520      0.782      0.659      0.742 
Train:         13     1.1865       6413       1443        265        227      0.136      0.461      0.795      0.639      0.709 
All:         13     1.1865       8020       1801        328        287      0.137      0.467      0.796      0.642      0.715 
Test:         14     1.1714       1568        397         58         65      0.141      0.528      0.782      0.663      0.746 
