# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3829       1610        355         72         51      0.126      0.415      0.795      0.617      0.662 
Train:          1     1.3829       6409       1447        269        223      0.134      0.453      0.794      0.635      0.687 
All:          1     1.3829       8007       1814        341        274      0.131      0.446      0.794      0.630      0.682 
Test:          2     1.2709       1616        349         72         51      0.128      0.415      0.798      0.619      0.674 
Train:          2     1.2709       6408       1448        270        222      0.133      0.451      0.794      0.633      0.693 
All:          2     1.2709       8006       1815        342        273      0.131      0.444      0.793      0.630      0.689 
Test:          3     1.3054       1623        342         72         51      0.130      0.415      0.802      0.620      0.676 
Train:          3     1.3054       6408       1448        270        222      0.133      0.451      0.794      0.633      0.694 
All:          3     1.3054       8007       1814        341        274      0.131      0.446      0.794      0.630      0.691 
Test:          4     1.2973       1618        347         73         50      0.126      0.407      0.799      0.615      0.678 
Train:          4     1.2973       6405       1451        273        219      0.131      0.445      0.793      0.630      0.695 
All:          4     1.2973       8005       1816        343        272      0.130      0.442      0.793      0.629      0.692 
Test:          5     1.2666       1611        354         74         49      0.122      0.398      0.795      0.609      0.679 
Train:          5     1.2666       6408       1448        270        222      0.133      0.451      0.794      0.633      0.695 
All:          5     1.2666       8007       1814        341        274      0.131      0.446      0.794      0.630      0.692 
Test:          6     1.2432       1608        357         70         53      0.129      0.431      0.795      0.625      0.680 
Train:          6     1.2432       6407       1449        271        221      0.132      0.449      0.794      0.632      0.695 
All:          6     1.2432       8009       1812        339        276      0.132      0.449      0.794      0.632      0.692 
Test:          7     1.2462       1606        359         68         55      0.133      0.447      0.795      0.632      0.681 
Train:          7     1.2462       6407       1449        271        221      0.132      0.449      0.794      0.632      0.695 
All:          7     1.2462       8009       1812        339        276      0.132      0.449      0.794      0.632      0.692 
Test:          8     1.2585       1608        357         66         57      0.138      0.463      0.797      0.641      0.684 
Train:          8     1.2585       6409       1447        269        223      0.134      0.453      0.794      0.635      0.696 
All:          8     1.2585       8013       1808        335        280      0.134      0.455      0.795      0.636      0.693 
Test:          9     1.2533       1610        355         66         57      0.138      0.463      0.798      0.641      0.687 
Train:          9     1.2533       6410       1446        268        224      0.134      0.455      0.795      0.636      0.698 
All:          9     1.2533       8014       1807        334        281      0.135      0.457      0.795      0.636      0.696 
Test:         10     1.2415       1608        357         67         56      0.136      0.455      0.797      0.637      0.689 
Train:         10     1.2415       6411       1445        267        225      0.135      0.457      0.795      0.637      0.700 
All:         10     1.2415       8014       1807        334        281      0.135      0.457      0.795      0.636      0.698 
Test:         11     1.2306       1611        354         67         56      0.137      0.455      0.798      0.638      0.689 
Train:         11     1.2306       6412       1444        266        226      0.135      0.459      0.795      0.638      0.701 
All:         11     1.2306       8015       1806        333        282      0.135      0.459      0.795      0.637      0.699 
Test:         12     1.2247       1612        353         67         56      0.137      0.455      0.799      0.638      0.690 
Train:         12     1.2247       6413       1443        265        227      0.136      0.461      0.795      0.639      0.702 
All:         12     1.2247       8016       1805        332        283      0.136      0.460      0.795      0.638      0.700 
Test:         13      1.221       1609        356         68         55      0.134      0.447      0.797      0.633      0.690 
Train:         13      1.221       6414       1442        264        228      0.137      0.463      0.796      0.640      0.702 
All:         13      1.221       8016       1805        332        283      0.136      0.460      0.795      0.638      0.700 
Test:         14     1.2178       1610        355         68         55      0.134      0.447      0.797      0.633      0.691 
Train:         14     1.2178       6414       1442        264        228      0.137      0.463      0.796      0.640      0.703 
All:         14     1.2178       8016       1805        332        283      0.136      0.460      0.795      0.638      0.701 
Test:         15     1.2129       1609        356         67         56      0.136      0.455      0.797      0.637      0.692 
Train:         15     1.2129       6414       1442        264        228      0.137      0.463      0.796      0.640      0.703 
