# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.8591       1600        365         80         43      0.105      0.350      0.787      0.582      0.650 
Train:          1     2.8591       6359       1497        319        173      0.104      0.352      0.782      0.581      0.668 
All:          1     2.8591       7950       1871        398        217      0.104      0.353      0.783      0.581      0.664 
Test:          2     2.4295       1589        376         81         42      0.100      0.341      0.781      0.575      0.646 
Train:          2     2.4295       6359       1497        319        173      0.104      0.352      0.782      0.581      0.666 
All:          2     2.4295       7948       1873        400        215      0.103      0.350      0.782      0.579      0.662 
Test:          3     2.0659       1612        353         87         36      0.093      0.293      0.789      0.557      0.645 
Train:          3     2.0659       6360       1496        318        174      0.104      0.354      0.783      0.582      0.663 
All:          3     2.0659       7948       1873        400        215      0.103      0.350      0.782      0.579      0.659 
Test:          4     1.9335       1604        361         89         34      0.086      0.276      0.784      0.546      0.646 
Train:          4     1.9335       6347       1509        331        161      0.096      0.327      0.780      0.568      0.659 
All:          4     1.9335       7930       1891        418        197      0.094      0.320      0.779      0.564      0.657 
Test:          5     1.6879       1607        358         83         40      0.101      0.325      0.789      0.572      0.645 
Train:          5     1.6879       6351       1505        327        165      0.099      0.335      0.781      0.572      0.656 
All:          5     1.6879       7944       1877        404        211      0.101      0.343      0.781      0.576      0.654 
Test:          6     1.5079       1616        349         85         38      0.098      0.309      0.792      0.566      0.642 
Train:          6     1.5079       6350       1506        328        164      0.098      0.333      0.780      0.571      0.648 
All:          6     1.5079       7937       1884        411        204      0.098      0.332      0.780      0.570      0.647 
Test:          7     1.4241       1606        359         87         36      0.091      0.293      0.786      0.555      0.632 
Train:          7     1.4241       6336       1520        342        150      0.090      0.305      0.777      0.556      0.633 
All:          7     1.4241       7920       1901        428        187      0.090      0.304      0.777      0.555      0.633 
Test:          8     1.3899       1605        360         91         32      0.082      0.260      0.784      0.538      0.612 
Train:          8     1.3899       6320       1536        358        134      0.080      0.272      0.773      0.538      0.613 
All:          8     1.3899       7901       1920        447        168      0.080      0.273      0.773      0.539      0.612 
Test:          9     1.3417       1604        361         92         31      0.079      0.252      0.783      0.534      0.599 
Train:          9     1.3417       6315       1541        363        129      0.077      0.262      0.772      0.533      0.594 
All:          9     1.3417       7897       1924        451        164      0.079      0.267      0.772      0.535      0.594 
Test:         10      1.377       1602        363         91         32      0.081      0.260      0.783      0.538      0.591 
Train:         10      1.377       6309       1547        369        123      0.074      0.250      0.770      0.527      0.580 
All:         10      1.377       7891       1930        457        158      0.076      0.257      0.771      0.530      0.582 
Test:         11     1.3207       1596        369         90         33      0.082      0.268      0.780      0.540      0.592 
Train:         11     1.3207       6306       1550        372        120      0.072      0.244      0.770      0.523      0.578 
All:         11     1.3207       7887       1934        461        154      0.074      0.250      0.771      0.527      0.581 
Test:         12     1.3383       1605        360         88         35      0.089      0.285      0.785      0.551      0.601 
Train:         12     1.3383       6314       1542        364        128      0.077      0.260      0.772      0.532      0.588 
All:         12     1.3383       7899       1922        449        166      0.080      0.270      0.773      0.537      0.590 
Test:         13     1.3064       1603        362         86         37      0.093      0.301      0.785      0.558      0.607 
Train:         13     1.3064       6330       1526        348        144      0.086      0.293      0.776      0.549      0.603 
All:         13     1.3064       7914       1907        434        181      0.087      0.294      0.776      0.550      0.604 
Test:         14     1.2789       1596        369         85         38      0.093      0.309      0.783      0.561      0.617 
Train:         14     1.2789       6339       1517        339        153      0.092      0.311      0.778      0.559      0.615 
All:         14     1.2789       7925       1896        423        192      0.092      0.312      0.778      0.560      0.615 
Test:         15     1.2729       1599        366         84         39      0.096      0.317      0.784      0.565      0.627 
