# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7668       1539        426        115          8      0.018      0.065      0.741      0.424      0.287 
Train:          1     1.7668       6207       1649        471         21      0.013      0.043      0.746      0.416      0.276 
All:          1     1.7668       7762       2059        586         29      0.014      0.047      0.747      0.419      0.278 
Test:          2     4.5042       1586        379         98         25      0.062      0.203      0.772      0.505      0.465 
Train:          2     4.5042       6292       1564        386        106      0.063      0.215      0.766      0.508      0.468 
All:          2     4.5042       7864       1957        484        131      0.063      0.213      0.766      0.507      0.468 
Test:          3     1.7782       1607        358         67         56      0.135      0.455      0.796      0.637      0.697 
Train:          3     1.7782       6427       1429        251        241      0.144      0.490      0.799      0.654      0.721 
All:          3     1.7782       8031       1790        317        298      0.143      0.485      0.798      0.651      0.716 
Test:          4     1.8484       1618        347         66         57      0.141      0.463      0.802      0.643      0.711 
Train:          4     1.8484       6439       1417        239        253      0.151      0.514      0.802      0.667      0.739 
All:          4     1.8484       8044       1777        304        311      0.149      0.506      0.801      0.662      0.733 
Test:          5     2.1565       1615        350         67         56      0.138      0.455      0.800      0.639      0.702 
Train:          5     2.1565       6418       1438        260        232      0.139      0.472      0.797      0.644      0.732 
All:          5     2.1565       8021       1800        327        288      0.138      0.468      0.796      0.643      0.726 
Test:          6      1.948       1615        350         71         52      0.129      0.423      0.798      0.622      0.674 
Train:          6      1.948       6405       1451        273        219      0.131      0.445      0.793      0.630      0.701 
All:          6      1.948       8006       1815        342        273      0.131      0.444      0.793      0.630      0.696 
Test:          7     1.5525       1624        341         81         42      0.110      0.341      0.798      0.584      0.589 
Train:          7     1.5525       6383       1473        295        197      0.118      0.400      0.788      0.606      0.628 
All:          7     1.5525       7972       1849        376        239      0.114      0.389      0.787      0.600      0.620 
Test:          8     1.3085       1606        359         85         38      0.096      0.309      0.787      0.563      0.522 
Train:          8     1.3085       6352       1504        326        166      0.099      0.337      0.781      0.573      0.541 
All:          8     1.3085       7940       1881        408        207      0.099      0.337      0.781      0.573      0.538 
Test:          9      1.322       1588        377         86         37      0.089      0.301      0.778      0.554      0.508 
Train:          9      1.322       6336       1520        341        151      0.090      0.307      0.777      0.557      0.517 
All:          9      1.322       7921       1900        427        188      0.090      0.306      0.777      0.556      0.515 
Test:         10     1.3654       1591        374         87         36      0.088      0.293      0.779      0.551      0.513 
Train:         10     1.3654       6332       1524        346        146      0.087      0.297      0.776      0.551      0.528 
All:         10     1.3654       7915       1906        433        182      0.087      0.296      0.776      0.551      0.525 
Test:         11     1.3571       1606        359         86         37      0.093      0.301      0.787      0.559      0.541 
Train:         11     1.3571       6344       1512        334        158      0.095      0.321      0.779      0.564      0.557 
