# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3857       1600        365         74         49      0.118      0.398      0.790      0.606      0.654 
Train:          1     1.3857       6391       1465        287        205      0.123      0.417      0.790      0.615      0.672 
All:          1     1.3857       7987       1834        361        254      0.122      0.413      0.790      0.613      0.668 
Test:          2     1.3866       1598        367         72         51      0.122      0.415      0.790      0.614      0.660 
Train:          2     1.3866       6390       1466        288        204      0.122      0.415      0.790      0.614      0.681 
All:          2     1.3866       7988       1833        360        255      0.122      0.415      0.790      0.614      0.677 
Test:          3     1.3534       1610        355         73         50      0.123      0.407      0.795      0.613      0.669 
Train:          3     1.3534       6395       1461        282        210      0.126      0.427      0.791      0.620      0.690 
All:          3     1.3534       7994       1827        354        261      0.125      0.424      0.791      0.619      0.686 
Test:          4     1.2664       1607        358         81         42      0.105      0.341      0.790      0.580      0.651 
Train:          4     1.2664       6365       1491        313        179      0.107      0.364      0.784      0.587      0.658 
All:          4     1.2664       7955       1866        393        222      0.106      0.361      0.784      0.585      0.656 
Test:          5     1.2667       1593        372         87         36      0.088      0.293      0.780      0.552      0.590 
Train:          5     1.2667       6341       1515        337        155      0.093      0.315      0.778      0.561      0.595 
All:          5     1.2667       7924       1897        424        191      0.091      0.311      0.778      0.559      0.594 
Test:          6     1.2847       1604        361         81         42      0.104      0.341      0.788      0.579      0.633 
Train:          6     1.2847       6364       1492        314        178      0.107      0.362      0.784      0.586      0.645 
All:          6     1.2847       7953       1868        395        220      0.105      0.358      0.783      0.584      0.643 
Test:          7     1.2877       1606        359         79         44      0.109      0.358      0.790      0.588      0.694 
Train:          7     1.2877       6420       1436        258        234      0.140      0.476      0.797      0.646      0.720 
All:          7     1.2877       8015       1806        333        282      0.135      0.459      0.795      0.637      0.715 
Test:          8     1.2406       1590        375         71         52      0.122      0.423      0.786      0.616      0.702 
Train:          8     1.2406       6421       1435        257        235      0.141      0.478      0.797      0.647      0.732 
