# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.2777       1611        354         64         59      0.143      0.480      0.800      0.650      0.705 
Train:          1     1.2777       6400       1456        278        214      0.128      0.435      0.792      0.625      0.685 
All:          1     1.2777       8006       1815        342        273      0.131      0.444      0.793      0.630      0.689 
Test:          2     1.2846       1609        356         64         59      0.142      0.480      0.799      0.649      0.706 
Train:          2     1.2846       6401       1455        277        215      0.129      0.437      0.793      0.626      0.689 
All:          2     1.2846       8007       1814        341        274      0.131      0.446      0.794      0.630      0.692 
Test:          3     1.2571       1578        387         70         53      0.120      0.431      0.781      0.617      0.701 
Train:          3     1.2571       6402       1454        276        216      0.129      0.439      0.793      0.627      0.689 
All:          3     1.2571       8001       1820        347        268      0.128      0.436      0.792      0.625      0.691 
Test:          4      1.252       1580        385         71         52      0.119      0.423      0.782      0.613      0.701 
Train:          4      1.252       6407       1449        271        221      0.132      0.449      0.794      0.632      0.691 
All:          4      1.252       8001       1820        347        268      0.128      0.436      0.792      0.625      0.693 
Test:          5     1.2456       1592        373         70         53      0.124      0.431      0.788      0.621      0.705 
Train:          5     1.2456       6408       1448        270        222      0.133      0.451      0.794      0.633      0.694 
All:          5     1.2456       8007       1814        341        274      0.131      0.446      0.794      0.630      0.696 
Test:          6      1.232       1600        365         70         53      0.127      0.431      0.792      0.623      0.709 
Train:          6      1.232       6408       1448        270        222      0.133      0.451      0.794      0.633      0.695 
All:          6      1.232       8008       1813        340        275      0.132      0.447      0.794      0.631      0.698 
Test:          7     1.2217       1604        361         65         58      0.138      0.472      0.796      0.644      0.711 
Train:          7     1.2217       6409       1447        269        223      0.134      0.453      0.794      0.635      0.696 
All:          7     1.2217       8014       1807        334        281      0.135      0.457      0.795      0.636      0.699 
Test:          8     1.2159       1606        359         65         58      0.139      0.472      0.797      0.644      0.713 
Train:          8     1.2159       6409       1447        269        223      0.134      0.453      0.794      0.635      0.697 
All:          8     1.2159       8014       1807        334        281      0.135      0.457      0.795      0.636      0.700 
Test:          9     1.2057       1603        362         67         56      0.134      0.455      0.795      0.636      0.714 
Train:          9     1.2057       6409       1447        269        223      0.134      0.453      0.794      0.635      0.699 
All:          9     1.2057       8012       1809        336        279      0.134      0.454      0.794      0.635      0.702 
Test:         10     1.2075       1604        361         67         56      0.134      0.455      0.795      0.636      0.716 
Train:         10     1.2075       6414       1442        264        228      0.137      0.463      0.796      0.640      0.702 
All:         10     1.2075       8017       1804        331        284      0.136      0.462      0.795      0.639      0.705 
Test:         11     1.1899       1604        361         67         56      0.134      0.455      0.795      0.636      0.719 
Train:         11     1.1899       6412       1444        266        226      0.135      0.459      0.795      0.638      0.705 
All:         11     1.1899       8015       1806        333        282      0.135      0.459      0.795      0.637      0.708 
Test:         12     1.1939       1604        361         64         59      0.140      0.480      0.796      0.648      0.722 
Train:         12     1.1939       6414       1442        264        228      0.137      0.463      0.796      0.640      0.706 
All:         12     1.1939       8020       1801        328        287      0.137      0.467      0.796      0.642      0.709 
Test:         13      1.185       1606        359         64         59      0.141      0.480      0.797      0.648      0.724 
Train:         13      1.185       6417       1439        261        231      0.138      0.470      0.796      0.643      0.707 
All:         13      1.185       8023       1798        325        290      0.139      0.472      0.797      0.644      0.711 
Test:         14     1.1805       1609        356         63         60      0.144      0.488      0.799      0.653      0.727 
Train:         14     1.1805       6417       1439        261        231      0.138      0.470      0.796      0.643      0.709 
All:         14     1.1805       8024       1797        324        291      0.139      0.473      0.797      0.645      0.713 
Test:         15     1.1872       1611        354         61         62      0.149      0.504      0.801      0.662      0.731 
Train:         15     1.1872       6419       1437        259        233      0.140      0.474      0.797      0.645      0.712 
All:         15     1.1872       8028       1793        320        295      0.141      0.480      0.798      0.649      0.716 
Test:         16     1.1851       1610        355         63         60      0.145      0.488      0.800      0.654      0.734 
Train:         16     1.1851       6421       1435        256        236      0.141      0.480      0.797      0.649      0.716 
All:         16     1.1851       8029       1792        319        296      0.142      0.481      0.798      0.649      0.719 
Test:         17     1.1835       1613        352         62         61      0.148      0.496      0.802      0.658      0.737 
Train:         17     1.1835       6423       1433        255        237      0.142      0.482      0.798      0.650      0.718 
All:         17     1.1835       8032       1789        316        299      0.143      0.486      0.798      0.652      0.721 
Test:         18     1.1747       1617        348         61         62      0.151      0.504      0.804      0.663      0.739 
Train:         18     1.1747       6419       1437        259        233      0.140      0.474      0.797      0.645      0.718 
All:         18     1.1747       8029       1792        319        296      0.142      0.481      0.798      0.649      0.722 
Test:         19      1.178       1620        345         61         62      0.152      0.504      0.806      0.664      0.741 
Train:         19      1.178       6417       1439        261        231      0.138      0.470      0.796      0.643      0.720 
All:         19      1.178       8028       1793        320        295      0.141      0.480      0.798      0.649      0.724 
Test:         20     1.1673       1622        343         59         64      0.157      0.520      0.807      0.673      0.745 
Train:         20     1.1673       6421       1435        257        235      0.141      0.478      0.797      0.647      0.723 
All:         20     1.1673       8035       1786        313        302      0.145      0.491      0.799      0.655      0.727 
Test:         21      1.179       1619        346         62         61      0.150      0.496      0.805      0.660      0.747 
Train:         21      1.179       6422       1434        256        236      0.141      0.480      0.798      0.649      0.725 
All:         21      1.179       8033       1788        315        300      0.144      0.488      0.798      0.653      0.730 
Test:         22     1.1685       1621        344         58         65      0.159      0.528      0.807      0.677      0.748 
Train:         22     1.1685       6421       1435        257        235      0.141      0.478      0.797      0.647      0.725 
All:         22     1.1685       8035       1786        313        302      0.145      0.491      0.799      0.655      0.730 
Test:         23     1.1616       1623        342         58         65      0.160      0.528      0.808      0.677      0.749 
Train:         23     1.1616       6422       1434        256        236      0.141      0.480      0.798      0.649      0.725 
All:         23     1.1616       8034       1787        314        301      0.144      0.489      0.799      0.654      0.730 
Test:         24     1.1487       1624        341         59         64      0.158      0.520      0.808      0.673      0.751 
Train:         24     1.1487       6426       1430        252        240      0.144      0.488      0.799      0.653      0.728 
All:         24     1.1487       8038       1783        310        305      0.146      0.496      0.799      0.657      0.732 
Test:         25     1.1608       1626        339         57         66      0.163      0.537      0.810      0.682      0.753 
Train:         25     1.1608       6428       1428        250        242      0.145      0.492      0.799      0.655      0.730 
All:         25     1.1608       8042       1779        306        309      0.148      0.502      0.800      0.661      0.734 
Test:         26      1.153       1623        342         59         64      0.158      0.520      0.808      0.673      0.754 
Train:         26      1.153       6425       1431        253        239      0.143      0.486      0.798      0.652      0.729 
All:         26      1.153       8040       1781        308        307      0.147      0.499      0.800      0.659      0.734 
Test:         27     1.1437       1625        340         59         64      0.158      0.520      0.809      0.674      0.754 
Train:         27     1.1437       6424       1432        254        238      0.143      0.484      0.798      0.651      0.729 
All:         27     1.1437       8035       1786        313        302      0.145      0.491      0.799      0.655      0.734 
Test:         28     1.1453       1631        334         58         65      0.163      0.528      0.812      0.679      0.755 
Train:         28     1.1453       6424       1432        254        238      0.143      0.484      0.798      0.651      0.731 
All:         28     1.1453       8037       1784        311        304      0.146      0.494      0.799      0.656      0.736 
Test:         29     1.1372       1628        337         59         64      0.160      0.520      0.810      0.674      0.757 
Train:         29     1.1372       6426       1430        252        240      0.144      0.488      0.799      0.653      0.732 
All:         29     1.1372       8038       1783        310        305      0.146      0.496      0.799      0.657      0.737 
Test:         30     1.1405       1624        341         59         64      0.158      0.520      0.808      0.673      0.757 
Train:         30     1.1405       6426       1430        252        240      0.144      0.488      0.799      0.653      0.732 
All:         30     1.1405       8038       1783        310        305      0.146      0.496      0.799      0.657      0.737 
Test:         31     1.1438       1620        345         58         65      0.159      0.528      0.807      0.676      0.757 
Train:         31     1.1438       6427       1429        251        241      0.144      0.490      0.799      0.654      0.732 
All:         31     1.1438       8039       1782        309        306      0.147      0.498      0.800      0.658      0.737 
Test:         32     1.1421       1622        343         59         64      0.157      0.520      0.807      0.673      0.758 
Train:         32     1.1421       6426       1430        252        240      0.144      0.488      0.799      0.653      0.733 
All:         32     1.1421       8037       1784        311        304      0.146      0.494      0.799      0.656      0.738 
Test:         33     1.1452       1624        341         59         64      0.158      0.520      0.808      0.673      0.758 
Train:         33     1.1452       6423       1433        255        237      0.142      0.482      0.798      0.650      0.734 
All:         33     1.1452       8035       1786        313        302      0.145      0.491      0.799      0.655      0.739 
