# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.0592       1544        421        114          9      0.021      0.073      0.744      0.429      0.330 
Train:          1     2.0592       6256       1600        422         70      0.042      0.142      0.758      0.469      0.365 
All:          1     2.0592       7811       2010        537         78      0.037      0.127      0.756      0.461      0.358 
Test:          2      1.744       1548        417        111         12      0.028      0.098      0.747      0.443      0.355 
Train:          2      1.744       6263       1593        415         77      0.046      0.157      0.759      0.477      0.386 
All:          2      1.744       7821       2000        527         88      0.042      0.143      0.758      0.470      0.380 
Test:          3     1.5059       1578        387        104         19      0.047      0.154      0.765      0.479      0.447 
Train:          3     1.5059       6280       1576        398         94      0.056      0.191      0.764      0.495      0.461 
All:          3     1.5059       7847       1974        501        114      0.055      0.185      0.763      0.492      0.458 
Test:          4     1.3416       1636        329         73         50      0.132      0.407      0.807      0.620      0.697 
Train:          4     1.3416       6386       1470        292        200      0.120      0.407      0.789      0.610      0.679 
All:          4     1.3416       7986       1835        362        253      0.121      0.411      0.789      0.612      0.683 
Test:          5     1.2693       1633        332         62         61      0.155      0.496      0.811      0.663      0.732 
Train:          5     1.2693       6408       1448        270        222      0.133      0.451      0.794      0.633      0.705 
All:          5     1.2693       8019       1802        329        286      0.137      0.465      0.796      0.641      0.711 
Test:          6      1.289       1628        337         63         60      0.151      0.488      0.808      0.658      0.729 
Train:          6      1.289       6409       1447        269        223      0.134      0.453      0.794      0.635      0.702 
All:          6      1.289       8019       1802        329        286      0.137      0.465      0.796      0.641      0.707 
Test:          7     1.3309       1618        347         61         62      0.152      0.504      0.805      0.664      0.727 
Train:          7     1.3309       6409       1447        269        223      0.134      0.453      0.794      0.635      0.699 
All:          7     1.3309       8018       1803        330        285      0.136      0.463      0.796      0.640      0.705 
Test:          8     1.3823       1611        354         61         62      0.149      0.504      0.801      0.662      0.727 
Train:          8     1.3823       6407       1449        271        221      0.132      0.449      0.794      0.632      0.698 
All:          8     1.3823       8016       1805        332        283      0.136      0.460      0.795      0.638      0.704 
Test:          9     1.3987       1609        356         61         62      0.148      0.504      0.800      0.661      0.728 
Train:          9     1.3987       6404       1452        274        218      0.131      0.443      0.793      0.629      0.699 
All:          9     1.3987       8013       1808        335        280      0.134      0.455      0.795      0.636      0.705 
Test:         10     1.4058       1610        355         61         62      0.149      0.504      0.801      0.662      0.730 
Train:         10     1.4058       6408       1448        270        222      0.133      0.451      0.794      0.633      0.700 
All:         10     1.4058       8017       1804        331        284      0.136      0.462      0.795      0.639      0.706 
Test:         11     1.3959       1610        355         61         62      0.149      0.504      0.801      0.662      0.733 
Train:         11     1.3959       6410       1446        268        224      0.134      0.455      0.795      0.636      0.703 
All:         11     1.3959       8019       1802        329        286      0.137      0.465      0.796      0.641      0.709 
Test:         12     1.3593       1616        349         61         62      0.151      0.504      0.804      0.663      0.737 
Train:         12     1.3593       6410       1446        268        224      0.134      0.455      0.795      0.636      0.706 
All:         12     1.3593       8019       1802        329        286      0.137      0.465      0.796      0.641      0.712 
Test:         13     1.3292       1619        346         58         65      0.158      0.528      0.807      0.676      0.742 
Train:         13     1.3292       6415       1441        263        229      0.137      0.465      0.796      0.641      0.711 
All:         13     1.3292       8028       1793        320        295      0.141      0.480      0.798      0.649      0.717 
Test:         14     1.2967       1629        336         56         67      0.166      0.545      0.812      0.687      0.747 
Train:         14     1.2967       6413       1443        265        227      0.136      0.461      0.795      0.639      0.715 
All:         14     1.2967       8029       1792        319        296      0.142      0.481      0.798      0.649      0.722 
Test:         15     1.2701       1642        323         58         65      0.168      0.528      0.818      0.682      0.753 
Train:         15     1.2701       6418       1438        260        232      0.139      0.472      0.797      0.644      0.719 
All:         15     1.2701       8031       1790        317        298      0.143      0.485      0.798      0.651      0.726 
Test:         16     1.2623       1638        327         63         60      0.155      0.488      0.813      0.661      0.753 
Train:         16     1.2623       6423       1433        255        237      0.142      0.482      0.798      0.650      0.718 
All:         16     1.2623       8036       1785        312        303      0.145      0.493      0.799      0.655      0.725 
Test:         17     1.2539       1632        333         68         55      0.142      0.447      0.808      0.639      0.739 
Train:         17     1.2539       6413       1443        265        227      0.136      0.461      0.795      0.639      0.709 
All:         17     1.2539       8016       1805        332        283      0.136      0.460      0.795      0.638      0.715 
Test:         18     1.2529       1642        323         75         48      0.129      0.390      0.809      0.613      0.711 
Train:         18     1.2529       6392       1464        286        206      0.123      0.419      0.790      0.616      0.690 
All:         18     1.2529       7994       1827        354        261      0.125      0.424      0.791      0.619      0.694 
Test:         19     1.2606       1636        329         83         40      0.108      0.325      0.803      0.579      0.680 
Train:         19     1.2606       6379       1477        299        193      0.116      0.392      0.787      0.602      0.665 
All:         19     1.2606       7972       1849        376        239      0.114      0.389      0.787      0.600      0.668 
Test:         20     1.2777       1636        329         79         44      0.118      0.358      0.805      0.595      0.661 
Train:         20     1.2777       6358       1498        320        172      0.103      0.350      0.782      0.579      0.649 
All:         20     1.2777       7953       1868        395        220      0.105      0.358      0.783      0.584      0.651 
Test:         21     1.2877       1635        330         79         44      0.118      0.358      0.804      0.595      0.660 
Train:         21     1.2877       6357       1499        321        171      0.102      0.348      0.782      0.578      0.648 
All:         21     1.2877       7955       1866        393        222      0.106      0.361      0.784      0.585      0.650 
Test:         22     1.2808       1630        335         79         44      0.116      0.358      0.802      0.594      0.677 
Train:         22     1.2808       6375       1481        303        189      0.113      0.384      0.786      0.598      0.662 
All:         22     1.2808       7971       1850        377        238      0.114      0.387      0.787      0.599      0.665 
Test:         23     1.2655       1644        321         80         43      0.118      0.350      0.808      0.593      0.701 
