# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3233       1582        383         74         49      0.113      0.398      0.781      0.602      0.671 
Train:          1     1.3233       6409       1447        269        223      0.134      0.453      0.794      0.635      0.688 
All:          1     1.3233       8004       1817        344        271      0.130      0.441      0.793      0.628      0.685 
Test:          2     1.2901       1597        368         74         49      0.118      0.398      0.788      0.606      0.676 
Train:          2     1.2901       6409       1447        269        223      0.134      0.453      0.794      0.635      0.694 
All:          2     1.2901       8005       1816        343        272      0.130      0.442      0.793      0.629      0.690 
Test:          3     1.2917       1591        374         74         49      0.116      0.398      0.785      0.604      0.676 
Train:          3     1.2917       6413       1443        265        227      0.136      0.461      0.795      0.639      0.695 
All:          3     1.2917       8009       1812        339        276      0.132      0.449      0.794      0.632      0.691 
Test:          4     1.2767       1591        374         74         49      0.116      0.398      0.785      0.604      0.677 
Train:          4     1.2767       6417       1439        261        231      0.138      0.470      0.796      0.643      0.696 
All:          4     1.2767       8013       1808        335        280      0.134      0.455      0.795      0.636      0.692 
Test:          5     1.2585       1577        388         73         50      0.114      0.407      0.779      0.605      0.675 
Train:          5     1.2585       6421       1435        257        235      0.141      0.478      0.797      0.647      0.696 
All:          5     1.2585       8017       1804        331        284      0.136      0.462      0.795      0.639      0.692 
Test:          6     1.2525       1577        388         72         51      0.116      0.415      0.780      0.609      0.676 
Train:          6     1.2525       6417       1439        261        231      0.138      0.470      0.796      0.643      0.696 
All:          6     1.2525       8014       1807        334        281      0.135      0.457      0.795      0.636      0.692 
Test:          7     1.2478       1577        388         73         50      0.114      0.407      0.779      0.605      0.680 
Train:          7     1.2478       6421       1435        257        235      0.141      0.478      0.797      0.647      0.699 
All:          7     1.2478       8016       1805        332        283      0.136      0.460      0.795      0.638      0.695 
Test:          8     1.2402       1582        383         75         48      0.111      0.390      0.781      0.598      0.685 
Train:          8     1.2402       6424       1432        254        238      0.143      0.484      0.798      0.651      0.703 
All:          8     1.2402       8017       1804        331        284      0.136      0.462      0.795      0.639      0.699 
Test:          9     1.2272       1590        375         75         48      0.113      0.390      0.784      0.600      0.689 
Train:          9     1.2272       6427       1429        251        241      0.144      0.490      0.799      0.654      0.705 
All:          9     1.2272       8021       1800        327        288      0.138      0.468      0.796      0.643      0.702 
Test:         10     1.2194       1594        371         75         48      0.115      0.390      0.786      0.601      0.692 
Train:         10     1.2194       6431       1425        247        245      0.147      0.498      0.800      0.658      0.708 
All:         10     1.2194       8025       1796        323        292      0.140      0.475      0.797      0.646      0.704 
Test:         11     1.2103       1593        372         75         48      0.114      0.390      0.786      0.600      0.695 
Train:         11     1.2103       6429       1427        249        243      0.146      0.494      0.799      0.656      0.709 
All:         11     1.2103       8024       1797        324        291      0.139      0.473      0.797      0.645      0.707 
Test:         12     1.1987       1590        375         75         48      0.113      0.390      0.784      0.600      0.699 
Train:         12     1.1987       6428       1428        250        242      0.145      0.492      0.799      0.655      0.712 
All:         12     1.1987       8023       1798        325        290      0.139      0.472      0.797      0.644      0.709 
Test:         13     1.1892       1580        385         74         49      0.113      0.398      0.780      0.601      0.703 
Train:         13     1.1892       6430       1426        248        244      0.146      0.496      0.799      0.657      0.714 
All:         13     1.1892       8026       1795        322        293      0.140      0.476      0.797      0.647      0.712 
Test:         14     1.1772       1582        383         71         52      0.120      0.423      0.783      0.614      0.706 
Train:         14     1.1772       6426       1430        252        240      0.144      0.488      0.799      0.653      0.717 
All:         14     1.1772       8021       1800        326        289      0.138      0.470      0.796      0.643      0.715 
Test:         15     1.1842       1583        382         70         53      0.122      0.431      0.784      0.618      0.711 
Train:         15     1.1842       6431       1425        247        245      0.147      0.498      0.800      0.658      0.720 
All:         15     1.1842       8028       1793        320        295      0.141      0.480      0.798      0.649      0.718 
Test:         16      1.174       1587        378         69         54      0.125      0.439      0.786      0.623      0.714 
Train:         16      1.174       6431       1425        247        245      0.147      0.498      0.800      0.658      0.722 
All:         16      1.174       8029       1792        319        296      0.142      0.481      0.798      0.649      0.720 
Test:         17     1.1607       1589        376         69         54      0.126      0.439      0.787      0.624      0.717 
Train:         17     1.1607       6431       1425        247        245      0.147      0.498      0.800      0.658      0.723 
All:         17     1.1607       8031       1790        317        298      0.143      0.485      0.798      0.651      0.722 
Test:         18     1.1621       1596        369         68         55      0.130      0.447      0.791      0.630      0.720 
Train:         18     1.1621       6430       1426        248        244      0.146      0.496      0.799      0.657      0.726 
All:         18     1.1621       8031       1790        317        298      0.143      0.485      0.798      0.651      0.725 
Test:         19     1.1566       1598        367         68         55      0.130      0.447      0.792      0.630      0.725 
Train:         19     1.1566       6436       1420        242        250      0.150      0.508      0.801      0.664      0.729 
All:         19     1.1566       8038       1783        310        305      0.146      0.496      0.799      0.657      0.728 
Test:         20     1.1568       1599        366         68         55      0.131      0.447      0.792      0.630      0.728 
Train:         20     1.1568       6436       1420        242        250      0.150      0.508      0.801      0.664      0.732 
All:         20     1.1568       8038       1783        310        305      0.146      0.496      0.799      0.657      0.731 
Test:         21     1.1654       1603        362         68         55      0.132      0.447      0.794      0.631      0.729 
Train:         21     1.1654       6436       1420        242        250      0.150      0.508      0.801      0.664      0.733 
All:         21     1.1654       8038       1783        310        305      0.146      0.496      0.799      0.657      0.732 
Test:         22     1.1571       1602        363         68         55      0.132      0.447      0.794      0.631      0.731 
Train:         22     1.1571       6437       1419        241        251      0.150      0.510      0.801      0.665      0.733 
All:         22     1.1571       8039       1782        309        306      0.147      0.498      0.800      0.658      0.733 
Test:         23     1.1631       1602        363         68         55      0.132      0.447      0.794      0.631      0.733 
Train:         23     1.1631       6438       1418        240        252      0.151      0.512      0.801      0.666      0.735 
All:         23     1.1631       8040       1781        308        307      0.147      0.499      0.800      0.659      0.735 
Test:         24     1.1478       1602        363         69         54      0.129      0.439      0.793      0.627      0.736 
Train:         24     1.1478       6439       1417        239        253      0.151      0.514      0.802      0.667      0.738 
All:         24     1.1478       8040       1781        308        307      0.147      0.499      0.800      0.659      0.737 
Test:         25     1.1571       1599        366         68         55      0.131      0.447      0.792      0.630      0.737 
Train:         25     1.1571       6439       1417        239        253      0.151      0.514      0.802      0.667      0.738 
All:         25     1.1571       8040       1781        308        307      0.147      0.499      0.800      0.659      0.738 
Test:         26     1.1432       1595        370         67         56      0.131      0.455      0.791      0.633      0.736 
Train:         26     1.1432       6436       1420        242        250      0.150      0.508      0.801      0.664      0.737 
All:         26     1.1432       8039       1782        309        306      0.147      0.498      0.800      0.658      0.737 
Test:         27     1.1474       1595        370         67         56      0.131      0.455      0.791      0.633      0.736 
Train:         27     1.1474       6436       1420        242        250      0.150      0.508      0.801      0.664      0.738 
All:         27     1.1474       8039       1782        309        306      0.147      0.498      0.800      0.658      0.737 
Test:         28     1.1528       1595        370         66         57      0.133      0.463      0.791      0.638      0.739 
Train:         28     1.1528       6436       1420        242        250      0.150      0.508      0.801      0.664      0.739 
All:         28     1.1528       8039       1782        309        306      0.147      0.498      0.800      0.658      0.739 
Test:         29     1.1408       1597        368         65         58      0.136      0.472      0.793      0.642      0.741 
Train:         29     1.1408       6434       1422        244        248      0.149      0.504      0.800      0.662      0.740 
All:         29     1.1408       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         30     1.1529       1602        363         67         56      0.134      0.455      0.794      0.635      0.741 
Train:         30     1.1529       6436       1420        242        250      0.150      0.508      0.801      0.664      0.740 
