# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4741       1608        357         80         43      0.107      0.350      0.791      0.584      0.647 
Train:          1     1.4741       6371       1485        307        185      0.111      0.376      0.785      0.593      0.683 
All:          1     1.4741       7963       1858        385        230      0.110      0.374      0.785      0.592      0.676 
Test:          2     1.3394       1614        351         82         41      0.105      0.333      0.793      0.577      0.667 
Train:          2     1.3394       6385       1471        293        199      0.119      0.404      0.789      0.609      0.701 
All:          2     1.3394       7975       1846        373        242      0.116      0.393      0.787      0.603      0.695 
Test:          3     1.2399       1616        349         82         41      0.105      0.333      0.794      0.578      0.681 
Train:          3     1.2399       6394       1462        284        208      0.125      0.423      0.791      0.618      0.713 
All:          3     1.2399       7983       1838        365        250      0.120      0.407      0.789      0.610      0.707 
Test:          4      1.209       1628        337         79         44      0.115      0.358      0.801      0.593      0.689 
Train:          4      1.209       6400       1456        278        214      0.128      0.435      0.792      0.625      0.720 
All:          4      1.209       7994       1827        354        261      0.125      0.424      0.791      0.619      0.714 
Test:          5      1.185       1640        325         79         44      0.119      0.358      0.807      0.596      0.696 
Train:          5      1.185       6403       1453        275        217      0.130      0.441      0.793      0.628      0.725 
All:          5      1.185       8002       1819        346        269      0.129      0.437      0.793      0.626      0.719 
Test:          6       1.17       1640        325         76         47      0.126      0.382      0.808      0.608      0.699 
Train:          6       1.17       6406       1450        272        220      0.132      0.447      0.794      0.631      0.728 
All:          6       1.17       8002       1819        346        269      0.129      0.437      0.793      0.626      0.722 
Test:          7      1.182       1642        323         77         46      0.125      0.374      0.808      0.605      0.702 
Train:          7      1.182       6410       1446        268        224      0.134      0.455      0.795      0.636      0.731 
All:          7      1.182       8004       1817        344        271      0.130      0.441      0.793      0.628      0.725 
Test:          8     1.1623       1637        328         77         46      0.123      0.374      0.806      0.604      0.704 
Train:          8     1.1623       6410       1446        268        224      0.134      0.455      0.795      0.636      0.734 
All:          8     1.1623       8009       1812        339        276      0.132      0.449      0.794      0.632      0.728 
Test:          9     1.1546       1639        326         77         46      0.124      0.374      0.807      0.604      0.707 
Train:          9     1.1546       6418       1438        260        232      0.139      0.472      0.797      0.644      0.738 
All:          9     1.1546       8017       1804        331        284      0.136      0.462      0.795      0.639      0.732 
Test:         10     1.1339       1634        331         76         47      0.124      0.382      0.805      0.607      0.708 
Train:         10     1.1339       6417       1439        261        231      0.138      0.470      0.796      0.643      0.741 
All:         10     1.1339       8014       1807        334        281      0.135      0.457      0.795      0.636      0.735 
